Aprika	Afrika
Pobya	Phobie (Psychiatrie)
Steve Perry	Steve Perry (Sänger)
Meiko Kaji	Meiko Kaji
Mahinog, Camiguin	Mahinog
Currywurst	Currywurst
Talaan ng mga Griyegong Ortodoksong Patriarka ng Alehandriya	Liste der Patriarchen von Alexandria
Silangang Aserbayan	Ost-Aserbaidschan
Balamban	Membran (Trennschicht)
Gideon (hukom)	Gideon (Richter)
Ozyory	Osjory
Lupara, Molise	Lupara (Molise)
Lucito	Lucito
Bernie Mac	Bernie Mac
Oktyabrsky, Republic of Bashkortostan	Oktjabrski (Baschkortostan)
Okulovka	Okulowka
Olyokminsk	Oljokminsk
Olenegorsk, Murmansk Oblast	Olenegorsk
Omutninsk	Omutninsk
The Oval	The Oval (Belfast)
Léaz	Léaz
Settimo San Pietro	Settimo San Pietro
Melanie Griffith	Melanie Griffith
510 BC	510 v. Chr.
Onega (town)	Onega (Stadt)
Random variable	Zufallsvariable
Orekhovo-Zuyevo	Orechowo-Sujewo
Osa, Perm Krai	Ossa (Perm)
Beke	Mumps
Osinniki	Ossinniki
Jason	Iason
Ostashkov	Ostaschkow
Bodh Gaya	Bodhgaya
World Cup 2010 (Futbol)	Fußball-Weltmeisterschaft 2010
Tubay, Agusan del Norte	Tubay
Mulondo, Lanao del Sur	Mulondo
Obihiro, Hokkaido	Obihiro
Riola Sardo	Riola Sardo
Castello-Molina di Fiemme	Castello-Molina di Fiemme
Baga (kimika)	Glut (Verbrennung)
Bobsley	Bobsport
Pidias	Phidias
Bansang umuunlad	Entwicklungsland
Buso Renkin	Buso Renkin
Tokwa	Tofu
Demonyo	Dämon
Uling (panggatong)	Holzkohle
Échenevex	Échenevex
Pamayanan	Gemeinschaft
Neprolohiya	Nephrologie
Layag (medisina)	Menopause
Il Volo	Il Volo
Ostrogozhsk	Ostrogoschsk
Otradny, Samara Oblast	Otradny
Lohistika	Logistik
Okha, Russia	Ocha
Okhansk	Ochansk
Lumang Kaharian ng Ehipto	Altes Reich
Klero	Klerus
Ochyor	Otschor
Pavlovo, Nizhny Novgorod Oblast	Pawlowo (Nischni Nowgorod)
Lorenzo de' Medici	Lorenzo I. de’ Medici
Pavlovsk, Voronezh Oblast	Pawlowsk (Woronesch)
Esteban I ng Unggarya	Stephan I. (Ungarn)
Pavlovsky Posad	Pawlowski Possad
Pallasovka	Pallassowka
Stack (siyensiya komputadora)	Stapelspeicher
Aemilianus	Aemilianus (Kaiser)
Peter Sellers	Peter Sellers
Marcus Claudius Tacitus	Tacitus (Kaiser)
Marcian	Markian
Tapay	Teig
Galaw Brownian	Brownsche Bewegung
Bus ng kompyuter	Bus (Datenverarbeitung)
Libido	Libido
Papa Bonifacio VI	Bonifatius VI.
Aklat ni Mikas	Buch Micha
Ilhanato	Ilchane
Partizansk	Partisansk
Pevek	Pewek
Pervomaysk, Russia	Perwomaisk
Bodhisattva	Bodhisattva
Insulador (elektrisidad)	Isolator
Perevoz, Nizhny Novgorod Oblast	Perewos
Peresvet	Pereswet
Pereslavl-Zalessky	Pereslawl-Salesski
Sistikong pibrosis	Mukoviszidose
Capra aegagrus	Wildziege
Acanthocephala	Kratzwürmer
Pestovo	Pestowo
Brachiopoda	Armfüßer
Petrov Val	Petrow Wal
Santo Tomas (paglilinaw)	Santo Tomas
Panglao, Bohol	Panglao (Bohol)
Aklat ni Ageo	Haggai
Chris Evans	Chris Evans
Sarsa	Sauce
Lulod	Schienbein
454 BC	454 v. Chr.
Aklat ni Ezekiel	Ezechiel
Larisa	Larisa
Cytosine	Cytosin
Tibi	Obstipation
Ikebana	Ikebana
Lalawigan ng Nangarhar	Nangarhar
Koboy	Cowboy
Eleanor ng Aquitania	Eleonore von Aquitanien
Counting Crows	Counting Crows
Mickey Rourke	Mickey Rourke
Poltri	Geflügel
Nasyonalisasyon	Verstaatlichung
Pakikipanayam	Interview
Nanometro	Nanometer
Pagmamana ng katangian	Vererbung (Biologie)
W. H. Auden	W. H. Auden
Niterói	Niterói
Ina ng Laging Saklolo	Gnadenbild Unserer Lieben Frau von der immerwährenden Hilfe
Kapisanan ng mga manggagawa	Gewerkschaft
Orasan	Armbanduhr
Papa Benedicto IX	Benedikt IX.
Herculano	Herculaneum
Aklat ni Jonas	Buch Jona
Disney Channel	Disney Channel
Rupi	Rupie
Pamantasan ng Notre Dame	University of Notre Dame
Petrovsk, Saratov Oblast	Petrowsk
One Hundred Years of Solitude	Hundert Jahre Einsamkeit
Imperyong Latin	Lateinisches Kaiserreich
Saum	Saum (Islam)
Kawalan ng maisusulat	Schreibblockade
Argumento mula sa salat na disenyo	Unintelligent Design
Mustela putorius furo	Frettchen
Oda	Ode
1576 Fabiola	(1576) Fabiola
Akson	Axon
Kebab	Şiş Kebap
Ang Alkemista	Der Alchimist
Sabah	Sabah
Lisa Kudrow	Lisa Kudrow
Aklat ng mga Panaghoy	Klagelieder Jeremias
Panaguri	Prädikat (Grammatik)
Escalaplano	Escalaplano
Parasikolohiya	Parapsychologie
Partido Sosyaldemokrata ng Austria	Sozialdemokratische Partei Österreichs
Balo	Witwer
Panitikang Ruso	Russische Literatur
Henry Hudson	Henry Hudson
Antas ng interes	Zinssatz
Shingū, Fukuoka	Shingū (Fukuoka)
Kipot ng Torres	Torres-Straße
Pterosauro	Flugsaurier
Hyperion (mitolohiya)	Hyperion (Titan)
Disenyong panloob	Innenarchitektur
Taong Kro-Manyon	Cro-Magnon-Mensch
Penomenolohiya (pilosopiya)	Phänomenologie
Laurent Gbagbo	Laurent Gbagbo
Kayak	Kajak
Morava	March (Fluss)
Narciso	Narziss
Katherine Helmond	Katherine Helmond
Fatwa	Fatwa
Pagkukuwenta	Computing
Ibon ng paraiso	Paradiesvögel
Petukhovo	Petuchowo
Boykot	Boykott
Petushki	Petuschki
Pechora	Petschora
Papa Anastasio IV	Anastasius IV.
Pechory	Petschory
Limpa (likido)	Lymphe
Nabigasyong satelayt	Globales Navigationssatellitensystem
Pionersky, Kaliningrad Oblast	Pionerski
Anahenesis	Anagenese
Ingay	Geräusch
Pitkyaranta	Pitkjaranta
Kasulatan	Heilige Schrift
Plavsk	Plawsk
Shalmaneser IV	Šulmanu-ašared IV.
Plast (town)	Plast
Shinobi Life	Shinobi Life
Plyos	Pljos
Sikolingguwistika	Psycholinguistik
Povorino	Poworino
Margaret Leighton	Margaret Leighton
Pokachi	Pokatschi
Delta ng Nilo	Nildelta
Distrito ng Absheron	Abşeron (Rayon)
Epikureismo	Epikureismus
Themistocles	Themistokles
George Smoot	George Smoot
Ahura Mazda	Ahura Mazda
Gael García Bernal	Gael García Bernal
Pag-uuring pambituin	Klassifizierung der Sterne
Nanning	Nanning
Paglilipat-hatid ng init	Wärmeübertragung
Shinjuku, Tokyo	Shinjuku
Guasca	Guasca
Beauty and the Beast (1991 na pelikula)	Die Schöne und das Biest (1991)
Betsin	Mononatriumglutamat
Lungsod ng Niigata	Niigata
Papa Benedicto VII	Benedikt VII.
Papa Juan XVIII	Johannes XVIII.
I Wanna Go	I Wanna Go
Catalina ng Alejandria	Katharina von Alexandrien
Alay	Opfer (Religion)
Aryan	Arier
Prehuwisyo	Vorurteil
Aklat ni Nahum	Nahum
Chikuma, Nagano	Chikuma (Nagano)
Aklat ni Habacuc	Habakuk
Aklat ni Zacarias	Sacharja
Harold Urey	Harold C. Urey
Pilosopiyang pampolitika	Politische Philosophie
Unang Konseho ng Constantinople	Erstes Konzil von Konstantinopel
Simbahang Etiopianong Ortodoksong Tewahedo	Äthiopisch-Orthodoxe Tewahedo-Kirche
Sumqayit	Sumqayıt
Lungsod ng Acuña	Ciudad Acuña
Pag-aagawan para sa Aprika	Wettlauf um Afrika
Papa Benedicto VI	Benedikt VI.
Orasa	Sanduhr
Vo Nguyen Giap	Võ Nguyên Giáp
Sulimpat	Schielen
Job (Bibliya)	Ijob
Emperador Chūai	Chūai
Digmaang Sibil ng mga Intsik	Chinesischer Bürgerkrieg
Rekursiyon	Rekursion
Labintatlong Kolonya	Dreizehn Kolonien
Fergie	Fergie
Inskripsiyong Behistun	Behistun-Inschrift
Kapakanang pampubliko	Sozialhilfe
Panggagalugad sa kalawakan	Weltraumforschung
Lincoln, Lincolnshire	Lincoln (Lincolnshire)
Strezhevoy	Streschewoi
Fatimah	Fatima bint Mohammed
Step Up	Step Up
Rotifera	Rädertierchen
Latak	Fluviatiles Sediment
Ikatlong Mundo	Dritte Welt
Sorlingas	Scilly-Inseln
Rancho Palos Verdes, California	Rancho Palos Verdes
Pagbu-boot	Booten
Erinyes	Erinnyen
Gary Sinise	Gary Sinise
Panga	Kiefer (Anatomie)
Ekspreso	Espresso
Lalawigan ng Farah	Farah
Christopher Lee	Christopher Lee
Kaharian ng Dalawang Sicilia	Königreich beider Sizilien
Cervus canadensis	Wapiti
433 BC	433 v. Chr.
Lalawigan ng Ghazni	Ghazni (Provinz)
Heroes of Newerth	Heroes of Newerth
Dolly Parton	Dolly Parton
Huangshan	Huangshan (Stadt)
Pag-ampon	Adoption
Ambulansiya	Rettungswagen
Populismo	Populismus
Pilosopiya ng matematika	Philosophie der Mathematik
Kimika Yoshino	Kimika Yoshino
Philip Seymour Hoffman	Philip Seymour Hoffman
Machiko Kyo	Machiko Kyō
Asetilkolina	Acetylcholin
Lilith	Lilith
Talaan ng mga pambansang kodigo ng IOC	Liste der olympischen Mannschaftskürzel
Iron Man	Iron Man
Ami Suzuki	Ami Suzuki
John Cage	John Cage
Les Misérables	Die Elenden
Instrumentong tanso	Blechblasinstrument
Elemento	Element
Susa	Susa (Persien)
Siyano	Cyan
Mohammad Khātami	Mohammad Chātami
Supositoryo	Suppositorium
Truro	Truro (Cornwall)
Logos	Logos
Tom Jones	Tom Jones
Koreograpiya	Choreografie
Papa Gelasio II	Gelasius II.
Onise	Onyx (Mineral)
Kasunduan sa Tordesillas	Vertrag von Tordesillas
Malayang panahon	Freizeit
Bulimia nervosa	Bulimie
Natalie Wood	Natalie Wood
Kriptosoolohiya	Kryptozoologie
Shia LaBeouf	Shia LaBeouf
Oklahoma City Thunder	Oklahoma City Thunder
Alhebraikong heometriya	Algebraische Geometrie
Jane Addams	Jane Addams
Katakawan	Völlerei
Hotdog	Hotdog
Star Wars Episode II: Attack of the Clones	Star Wars: Episode II – Angriff der Klonkrieger
Sistemang pang-ihi	Ableitende Harnwege
Trotskismo	Trotzkismus
Beganismo	Veganismus
Rachel Griffiths	Rachel Griffiths
Muawiyah I	Muʿāwiya I.
Popocatepetl	Popocatépetl
Lalawigan ng Daykundi	Daikondi
Lalawigan ng Panjshir	Pandschschir
Instrumentong kahoy-hangin	Holzblasinstrument
Imperyo ng Niseya	Kaiserreich Nikaia
Kanser sa prostata	Prostatakrebs
Kabihasnang Miseneo	Mykenische Kultur
Palarong Olimpiko sa Tag-init 2020	Olympische Sommerspiele 2020
Panitikang Aleman	Deutschsprachige Literatur
Prinsipyo ni Bernoulli	Strömung nach Bernoulli und Venturi
Arpia	Harpyie (Mythologie)
Produktong tuldok	Skalarprodukt
Mahathir bin Mohamad	Mahathir bin Mohamad
Pagkakalbo	Glatze
Apyak	Dotter
Julie Christie	Julie Christie
Pandaigdigang Paliparan ng Ben Gurion	Flughafen Ben Gurion
Teri Hatcher	Teri Hatcher
Pokrov (town)	Pokrow
Amniota	Amnioten
Ikonoklasta	Ikonoklasmus
Pokrovsk, Sakha Republic	Pokrowsk
Slyudyanka	Sljudjanka
Alkampor	Campher
Patakarang panlabas	Außenpolitik
Charles Fourier	Charles Fourier
Teresa ng Lisieux	Therese von Lisieux
Ashur-resh-ishi II	Aššur-reš-iši II.
Pagpalya ng puso	Herzinsuffizienz
Maurice (emperor)	Maurikios
Colloid	Kolloid
Pangangalakal ng tao	Menschenhandel
Richard Dreyfuss	Richard Dreyfuss
Huwad na sangang pangkatawan	Prothese
Fredric March	Fredric March
Napalma	Napalm
Please Please Me	Please Please Me
Moshe Katsav	Mosche Katzav
Pragmatiks	Pragmatik (Linguistik)
Aya Matsuura	Aya Matsuura
Lipunang pambayan	Zivilgesellschaft
Metastasis	Metastase
Rex Harrison	Rex Harrison
Cliff Robertson	Cliff Robertson
Stan Lee	Stan Lee
David Niven	David Niven
F. Murray Abraham	F. Murray Abraham
Papa Juan XIII	Johannes XIII. (Papst)
Papa Juan XI	Johannes XI. (Papst)
Augusta, Georgia	Augusta (Georgia)
Naha, Okinawa	Naha
Leda	Leda (Mythologie)
Hegemoniya	Hegemonie
Nayade	Najade
Silla (paglilinaw)	Silla (Begriffsklärung)
Bato ng pilosopo	Stein der Weisen
InuYasha	Inu Yasha
Maxentius	Maxentius
Jessica Tandy	Jessica Tandy
Petisismo	Fetischismus (Religion)
Irenaeus	Irenäus von Lyon
Metropolitan area network	Metropolitan Area Network
Châtillon-en-Michaille	Châtillon-en-Michaille
Paglalakbay sa panahon	Zeitreise
Hikab	Gähnen
Ginambalang pagtatalik	Coitus interruptus
Maroon 5	Maroon 5
Sukot	Sukkot
Senakulo (Pelikula ng 1903)	La vie et la passion de Jésus Christ
2001 (album)	2001 (Album)
Paul Muni	Paul Muni
Puma yagouaroundi	Jaguarundi
Mekanismong Antikythera	Mechanismus von Antikythera
Reproduksiyong seksuwal	Geschlechtliche Fortpflanzung
Studio 4°C	Studio 4°C
Louise Fletcher	Louise Fletcher
Putrajaya	Putrajaya
With the Beatles	With the Beatles
Yazd	Yazd
Glenda Jackson	Glenda Jackson
Pagkalulong sa bawal na gamot	Abhängigkeitssyndrom durch psychotrope Substanzen
Realidad na telebisyon	Reality-TV
Art Carney	Art Carney
Pelias	Pelias (Sohn des Poseidon)
George C. Scott	George C. Scott
Papa Benedicto IV	Benedikt IV.
Papa Lucio III	Lucius III.
Cambyses II	Kambyses II.
Greer Garson	Greer Garson
Lalawigan ng Sare Pol	Sar-i Pul (Provinz)
Papa Leo VII	Leo VII.
Lalawigan ng Paktia	Paktia
Angels & Demons	Illuminati (Buch)
Space Shuttle Endeavour	Endeavour (Raumfähre)
A Hard Day's Night (album)	A Hard Day’s Night (Album)
Ekwasyong kimikal	Reaktionsgleichung
MESSENGER	MESSENGER
Tayutay	Rhetorisches Stilmittel
Lalawigang Romano	Römische Provinz
Leong tigre	Liger
Nana Kitade	Nana Kitade
Shirley Temple	Shirley Temple
Mga ama ng simbahan	Kirchenvater
Jacques Rogge	Jacques Rogge
Windsor, Ontario	Windsor (Ontario)
Jane Seymour	Jane Seymour
Taif	Ta'if
Samaritano	Samaritaner
Rod Stewart	Rod Stewart
Chipset	Chipsatz
Balada	Ballade
Mga Saduseo	Sadduzäer
Sillano	Sillano
Organismong henetikong binago	Gentechnisch veränderter Organismus
Feta	Feta
Forest Whitaker	Forest Whitaker
Honey Honey	The Reminder
Lalawigan ng Herat	Herat (Provinz)
Calcium hydroxide	Calciumhydroxid
Kunming	Kunming
Kabuuang pambansang produkto	Bruttonationaleinkommen
Sayaw sa silangan	Orientalischer Tanz
Polevskoy	Polewskoi
John James Audubon	John James Audubon
Polessk	Polessk
Enrique ang Nabigador	Heinrich der Seefahrer
Chita Oblast	Oblast Tschita
Polysayevo	Polyssajewo
Polyarnyye Zori	Poljarnyje Sori
Stirling	Stirling
Fluorescent lamp	Leuchtstofflampe
Polyarny	Poljarny
Panghimagas	Dessert
Studio Ghibli	Studio Ghibli
Mga Museong Batikano	Vatikanische Museen
Cercopithecidae	Meerkatzenverwandte
Uracil	Uracil
Surgut	Surgut
Lalawigan ng Samangan	Samangan
Lalawigan ng Nimruz	Nimrus
Lalawigan ng Urozgan	Urusgan
Johor	Johor
Lalawigan ng Jowzjan	Dschuzdschan
Lalawigan ng Vardak	Wardak
Isabel II ng Espanya	Isabella II. (Spanien)
Publius Septimius Geta	Geta (Kaiser)
Monopisismo	Monophysitismus
Poronaysk	Poronaisk
Porkhov	Porchow
Pagkaubos ng ozone	Ozonloch
Pochep	Potschep
Pochinok (town)	Potschinok
Clive Owen	Clive Owen
Arthur Rubinstein	Artur Rubinstein
Fahd ng Arabyang Saudi	Fahd ibn Abd al-Aziz
Pravdinsk	Prawdinsk
Privolzhsk	Priwolschsk
Pagpapaubaya	Toleranz
Carlos IV ng Espanya	Karl IV. (Spanien)
Partenohenesis	Parthenogenese
Lucia ng Siracusa	Lucia von Syrakus
Sikoterapiya	Psychotherapie
Pambansang Lupong Olimpiko	Nationales Olympisches Komitee
Lalawigan ng North West Frontier	Khyber Pakhtunkhwa
Bukol (anatomiya ng halaman)	Pflanzenknolle
San Sebastian	Sebastian (Heiliger)
David Attenborough	David Attenborough
Teritoryo	Territorium
Moksha	Moksha
Dermoptera	Riesengleiter
Rakitis	Rachitis
Ismael	Ismael
Chiron	Cheiron
Pananakit ng tiyan	Bauchschmerz
Nina Dobrev	Nina Dobrev
Karamelo	Karamell
Justin I	Justin I.
Zeno	Zenon (Kaiser)
Demiurge (komiks)	Demiurg
Adobe (arkitektura)	Lehmziegel
Anne Bancroft	Anne Bancroft
Triskelion	Triskele
Martin Lawrence	Martin Lawrence
Paninilip	Voyeurismus
Dalawampung Libong mga Liga sa Ilalim ng Dagat	20.000 Meilen unter dem Meer
Chupacabra	Chupacabra
Lanzhou	Lanzhou
Pagsasalin ng dugo	Bluttransfusion
Isdanlawin	Fliegende Fische
Leo I (emperador)	Leo I. (Byzanz)
Justin II	Justin II.
MasterChef Pinoy Edition	Master
Mamalohiya	Mammalogie
Kastanyetas	Kastagnetten
Kumpisal	Beichte
Video Home Service	Video Home System
Sawa (piton)	Pythons
Aklat ni Oseas	Hosea
Manas	Beriberi
Preston	Preston
Primorsko-Akhtarsk	Primorsko-Achtarsk
Christina Ricci	Christina Ricci
Mga nagsasariling okrug ng Rusya	Autonomer Kreis
Prokopyevsk	Prokopjewsk
Seleucus I Nicator	Seleukos I.
Proletarsk	Proletarsk
Orihinal na kasalanan	Erbsünde
Protvino	Protwino
Prokhladny	Prochladny
Tethys (mitolohiya)	Tethys (Mythologie)
Pugachyov	Pugatschow (Stadt)
Pudozh	Pudosch
Pustoshka	Pustoschka
Kelly Rowland	Kelly Rowland
Puchezh	Putschesch
Zeddiani	Zeddiani
Irving Langmuir	Irving Langmuir
Pushkino, Moscow Oblast	Puschkino
Unang Konseho ng Efeso	Konzil von Ephesos
G. H. Hardy	Godfrey Harold Hardy
Wizards of Waverly Place	Die Zauberer vom Waverly Place
Viña del Mar	Viña del Mar
Pushchino	Puschtschino
Pytalovo	Pytalowo
Thomas Henry Huxley	Thomas Henry Huxley
Bigkas	Aussprache
Rock Hudson	Rock Hudson
Pyt-Yakh	Pyt-Jach
Harmoniya	Harmonik
Digmaang Pasipiko	Pazifikkrieg
Banakal	Rinde
Sining-pagganap	Darstellende Kunst
Patrick M. S. Blackett	Patrick Maynard Stuart Blackett
Idyoma	Redensart
Leksikograpiya	Lexikografie
Imperyong Mali	Malireich
Raduzhny, Vladimir Oblast	Raduschny (Wladimir)
Licinius	Licinius
Ganap na monarkiya	Absolutismus
Arteriosklerosis	Arteriosklerose
Raduzhny, Khanty-Mansi Autonomous Okrug	Raduschny (Chanten und Mansen)
Martin Sheen	Martin Sheen
Walter Brattain	Walter Houser Brattain
Grand Rapids, Michigan	Grand Rapids (Michigan)
Patakbuhan	Start- und Landebahn
2012 (pelikula)	2012 (Film)
Raychikhinsk	Raitschichinsk
Human papillomavirus	Humane Papillomviren
Boudica	Boudicca
Toksin	Toxin
Maurice Wilkins	Maurice Wilkins
Pilosopiyang Intsik	Chinesische Philosophie
Pahunos	Zehnt
Uncle Sam	Uncle Sam
Gloria Estefan	Gloria Estefan
Europeong pananakop ng Kaamerikahan	Europäische Kolonisierung Amerikas
Ingkisisyong Kastila	Spanische Inquisition
Krav Maga	Krav Maga
Jane Goodall	Jane Goodall
String (agham pangkompyuter)	Zeichenkette
The Sims	Die Sims
Kasunduan sa Paris	Vertrag von Paris
Pag-aaliw	Erholung
Leos Janacek	Leoš Janáček
Pagtotoro	Stierkampf
Hastings Banda	Hastings Kamuzu Banda
Panahong Edo	Edo-Zeit
Calcium oxide	Calciumoxid
Lagnaw	Molke
Sakit na sickle-cell	Sichelzellenanämie
Loxodonta	Afrikanische Elefanten
Tatlong Kaharian	Zeit der Drei Reiche
Christopher Walken	Christopher Walken
Pagmamanang Mendeliano	Mendelsche Regeln
Telomere	Telomer
Ararat (Bibliya)	Urartäisches Reich
Nestorio	Nestorius
Jim Broadbent	Jim Broadbent
Mesencephalon	Mittelhirn
Lupang-Sakop ng Kaputungan	Kronbesitzungen der britischen Krone
Asidosis	Azidose
Hamamatsu	Hamamatsu
Ebanghelyo ni Hudas	Judasevangelium
Joaquin Phoenix	Joaquin Phoenix
Detective Conan	Detektiv Conan
Bansang makapangyarihan	Großmacht
Puyi	Puyi
Olivia Newton-John	Olivia Newton-John
Bože pravde	Bože Pravde
Pangungumadrona	Hebamme
Manuel Rivera-Ortiz	Manuel Rivera-Ortiz
Haribon	Philippinenadler
Piranha	Piranhas
Martines	Stare
Miyoshi, Saitama	Miyoshi (Saitama)
Kasaysayan ng matematika	Geschichte der Mathematik
Actin	Aktin
Aardwolf (komiks)	Erdwolf
Sekum	Blinddarm
Bundok Carmelo	Karmel (Gebirge)
Unyon (teoriya ng hanay)	Vereinigungsmenge
Aparatong pangopya	Elektrofotografie
Dalagitang may Hikaw na Perlas	Das Mädchen mit dem Perlenohrgehänge
Amstel	Amstel (Fluss)
Takashi Miike	Takashi Miike
Sara	Sara
Lalawigan ng Laghman	Laghman
Flavius Aëtius	Flavius Aëtius
Lusiper	Luzifer
Constans	Constans
Brixen	Brixen
Ekskresyon	Exkretion
Kerubin	Cherub
Lupaing Tseko	Länder Tschechiens
Lalawigan ng Paktika	Paktika
Knoxville, Tennessee	Knoxville (Tennessee)
Talaarawan	Tagebuch
Kalinis-linisang Paglilihi	Unbefleckte Empfängnis
Will.i.am	Will.i.am
Pinapayak na panitik ng wikang Intsik	Kurzzeichen
Cernusco sul Naviglio	Cernusco sul Naviglio
Nemertea	Schnurwürmer
Alexander Scriabin	Alexander Nikolajewitsch Skrjabin
Chris Wedge	Chris Wedge
Indotsinang Pranses	Französisch-Indochina
Hefei	Hefei
Pamamaraan	Methodologie
Galanggalangan	Handgelenk
Halaga ng pagkakataon	Opportunitätskosten
Mike Myers	Mike Myers
Digmaang Pangterorismo	Krieg gegen den Terror
Nemesis	Nemesis
Sant'Elia a Pianisi	Sant’Elia a Pianisi
Lalawigan ng Khost	Chost (Provinz)
Hehunum	Jejunum
Munisyon	Munition
Palasurian	Analogismus
Emanuel Swedenborg	Emanuel Swedenborg
Quintillus	Quintillus
Barnabas	Barnabas (Apostel)
Biskonde	Vicomte
Disenyong grapiko	Grafikdesign
Sagama	Sagama
Estereokimika	Stereochemie
Rebolusyong Lunti	Grüne Revolution
Fox News Channel	Fox News Channel
Beksilolohiya	Vexillologie
Palasiya	Fehlschluss
Array (estruktura ng datos)	Feld (Datentyp)
Dharamsala	Dharamsala
Kliment Vorošilov	Kliment Jefremowitsch Woroschilow
Girardot, Cundinamarca	Girardot (Kolumbien)
Sabado de Gloria	Karsamstag
Fernando VII	Ferdinand VII. (Spanien)
Homo floresiensis	Homo floresiensis
Carmelita	Karmeliten
Basilika ni Santa Maria la Mayor	Santa Maria Maggiore
Bodabil	Vaudeville
Korelasyon at dependiyensiya	Korrelation
Trayglisirayd	Triglyceride
Saurischia	Echsenbeckensaurier
Lalawigan ng Ghōr	Ghor
Lalawigan ng Takhar	Tachar
Lalawigan ng Kunduz	Kunduz (Provinz)
Kongklabe	Konklave
UFC	Ultimate Fighting Championship
Billy Crystal	Billy Crystal
Chang Myon	Chang Myon
Arzachena	Arzachena
Mga Amang-Tagapagtatag ng Estados Unidos	Gründerväter der Vereinigten Staaten
Bulubunduking Eskandinabo	Skandinavisches Gebirge
Ulupong (kobra)	Giftnattern
Princess Mononoke	Prinzessin Mononoke
Panitikang Ingles	Englische Literatur
Robert Peary	Robert Edwin Peary
Lee Min Woo	Lee Min-woo
Paliparang Pandaigdig ng Domodedovo	Flughafen Moskau-Domodedowo
Chattanooga, Tennessee	Chattanooga (Tennessee)
Daubentonia madagascariensis	Fingertier
Josemaría Escrivá	Josemaría Escrivá
ÖVP	Österreichische Volkspartei
Karelo-Finnish Soviet Socialist Republic	Karelo-Finnische Sozialistische Sowjetrepublik
Nausea	Übelkeit
Klaustropobya	Klaustrophobie
Matt LeBlanc	Matt LeBlanc
Carus	Carus (Kaiser)
Shatsk, Russia	Schazk (Russland)
Sally Field	Sally Field
Probus	Probus (Kaiser)
Obulasyon	Follikelsprung
Lobi	Lobbyismus
Luoyang	Luoyang
Basong panglaboratoryo	Becherglas
Ikalawang Konseho ng Nicaea	Zweites Konzil von Nicäa
Danaw	Lagune
Mabini, Compostela Valley	Mabini (Compostela Valley)
Kapalaluan	Stolz
Giuseppe Mazzini	Giuseppe Mazzini
Zelda Williams	Zelda Williams
Dr. Watson	Dr. Watson
Hamadān	Hamadan (Provinz)
Fernando Gago	Fernando Gago
Panunuhol	Bestechung
Bidonì	Bidonì
Takanori Nishikawa	Takanori Nishikawa
Uring panlipunan	Soziale Klasse
Mga batas ng sirkito ni Kirchhoff	Kirchhoffsche Regeln
Vimercate	Vimercate
Simbahan ng Banal na Sepulkro	Grabeskirche
Bohemian Rhapsody	Bohemian Rhapsody
Mga bayan at lungsod sa Rusya	Liste der Städte in Russland
Denaryo	Denarius
Spokane, Washington	Spokane
Mandy Moore	Mandy Moore
Lalik	Drehmaschine
Kristolohiya	Christologie
Capra falconeri	Schraubenziege
Parirala	Phrase (Linguistik)
Pagmamanupaktura	Produktionsprozess
The Familiar of Zero	Zero no Tsukaima
Maagang Panahong Pangdinastiya ng Ehipto	Frühdynastische Periode (Ägypten)
Trutsang bahaghari	Regenbogenforelle
Behetasyon	Vegetation
Nick Nolte	Nick Nolte
Merlin	Merlin
Langston Hughes	Langston Hughes
Ayumi Hamasaki	Ayumi Hamasaki
Yoichiro Nambu	Yōichirō Nambu
Lalawigan ng Kunar	Kunar
Lalawigan ng Parvan	Parwan
Dutch East Indies	Niederländisch-Indien
Lalawigan ng Adrar	Adrar (Algerische Provinz)
Palasyo ng Élysée	Élysée-Palast
Tala ng mga Emperador ng Hapon	Liste der Tennō
Lamanlupa	Gnom
Cancer	Cancer
Polyester	Polyester
Linyang Echigo	Echigo-Linie
Christina Applegate	Christina Applegate
Safed	Safed
Lucy Liu	Lucy Liu
Tau (partikulo)	Τ-Lepton
Nippur	Nippur
Kimikang pangkwantum	Quantenchemie
Theropoda	Theropoda
Mikronasyon	Mikronation
Diperensiyal na heometriya	Differentialgeometrie
Neurosiruhiya	Neurochirurgie
Panspermia	Panspermie
Goldie Hawn	Goldie Hawn
Likas na yaman	Natürliche Ressource
Batas kanoniko	Kanonisches Recht
Sinaunang Palarong Olimpiko	Olympische Spiele der Antike
Arcidosso	Arcidosso
Artaxerxes II	Artaxerxes II.
Aksiyon (kategoryang pansining)	Actionfilm
Limosina	Stretch-Limousine
Campagnatico	Campagnatico
Patas na kalakalan	Fairer Handel
