Afrik	Afrika
Sterling, Ilinwa	Sterling (Illinois)
Pekin, Ilinwa	Pekin (Illinois)
Kankakee, Ilinwa	Kankakee
Monticello, Ilinwa	Monticello (Illinois)
Dallas City, Ilinwa	Dallas City (Illinois)
Saint Charles, Ilinwa	St. Charles (Illinois)
Taylorville, Ilinwa	Taylorville
Jerseyville, Ilinwa	Jerseyville
Cathedral City, Kalifòni	Cathedral City
Oak Forest, Ilinwa	Oak Forest (Illinois)
Griggsville, Ilinwa	Griggsville
Lanark, Ilinwa	Lanark (Illinois)
Braidwood, Ilinwa	Braidwood (Illinois)
Rock Falls, Ilinwa	Rock Falls (Illinois)
Darien, Ilinwa	Darien (Illinois)
Lebanon, Ilinwa	Lebanon (Illinois)
Kewanee, Ilinwa	Kewanee
Wolf Point, Montana	Wolf Point
Elmhurst, Ilinwa	Elmhurst (Illinois)
Keewatin, Minnesota	Keewatin (Minnesota)
Virginia, Ilinwa	Virginia (Illinois)
Venice, Ilinwa	Venice (Illinois)
Zòn fotik	Euphotische Zone
Carthage, Ilinwa	Carthage (Illinois)
Blairsville, Georgie	Blairsville (Georgia)
Moline, Ilinwa	Moline (Illinois)
Thornton, Kolorado	Thornton (Colorado)
Hudson, Ohio	Hudson (Ohio)
Burlington, Iowa	Burlington (Iowa)
Charter Oak, Iowa	Charter Oak (Iowa)
Moore Haven, Florid	Moore Haven
Madison, Georgie	Madison (Georgia)
DeKalb, Ilinwa	DeKalb (Illinois)
West Chicago, Ilinwa	West Chicago
Delmar, Iowa	Delmar (Iowa)
Marquette, Iowa	Marquette (Iowa)
Egg Harbor, Wisconsin	Egg Harbor (Wisconsin)
Bradenton, Florid	Bradenton
Cedar Falls, Iowa	Cedar Falls (Iowa)
Saint Marys, Pennsilvani	St. Marys (Pennsylvania)
Mound Station, Ilinwa	Mound Station
Kwasans eksponansyèl	Exponentielles Wachstum
Alhama de Almería (Almería)	Alhama de Almería
Maracena (Grenad)	Maracena
Nivo idwostatik	Grundwasserspiegel
Robert Axelrod	Robert Axelrod
Leyogàn (komin)	Léogâne
Kissimmee, Florid	Kissimmee
Fort Pierce, Florid	Fort Pierce
Deerfield Beach, Florid	Deerfield Beach
Roswell, Georgie	Roswell (Georgia)
North Haledon, New Jersey	North Haledon
Brookhaven, Mississippi	Brookhaven (Mississippi)
Proctor, Vermont	Proctor (Vermont)
Vincennes, Indiana	Vincennes (Indiana)
Radford, Vijini	Radford (Virginia)
Batavia, Ohio	Batavia (Ohio)
North Canton, Ohio	North Canton
Paso Robles, Kalifòni	El Paso de Robles
Trimès	Trimester
Westport, Connecticut	Westport (Connecticut)
Antoine Parent	Antoine Parent
Wayland, Missouri	Wayland (Missouri)
Antoine Tassy	Antoine Tassy
Okeechobee, Florid	Okeechobee
Brooksville, Florid	Brooksville (Florida)
Ektotèm	Ektotherm
Fayetteville, Tennessee	Fayetteville (Tennessee)
Parkland, Florid	Parkland (Florida)
Carpinteria, Kalifòni	Carpinteria
Union City, New Jersey	Union City (New Jersey)
Germantown, Tennessee	Germantown (Tennessee)
Tybee Island, Georgie	Tybee Island
Rutherford, New Jersey	Rutherford (New Jersey)
Auburndale, Florid	Auburndale (Florida)
Livingston, New Jersey	Livingston (New Jersey)
Beenie Man	Beenie Man
Perryville, Kentucky	Perryville (Kentucky)
Findlay, Ohio	Findlay (Ohio)
Browns Valley, Minnesota	Browns Valley
Arvada, Kolorado	Arvada
Los Banos, Kalifòni	Los Banos (Kalifornien)
Akeley, Minnesota	Akeley (Minnesota)
Kearny, Arizona	Kearny (Arizona)
Wou nan aks	Wellrad
Boris Yakovych Bukreyev	Borys Bukrejew
Crested Butte, Kolorado	Crested Butte
Olathe, Kansas	Olathe (Kansas)
Seal Beach, Kalifòni	Seal Beach
Fonda, New York	Fonda (New York)
Ellsworth, Wisconsin	Ellsworth (Wisconsin)
Shelton, Connecticut	Shelton (Connecticut)
Moraga, Kalifòni	Moraga
Laughlin, Nevada	Laughlin (Nevada)
Ceres, Kalifòni	Ceres (Kalifornien)
La Vega	La Vega
Kwomozòm seksyèl	Geschlechtsdetermination
Washington, Pennsilvani	Washington (Pennsylvania)
Chester, Vermont	Chester (Vermont)
La Palma, Kalifòni	La Palma (Kalifornien)
Hialeah Gardens, Florid	Hialeah Gardens
Cherokee, Iowa	Cherokee (Iowa)
Westchester, Ilinwa	Westchester (Illinois)
El Monte, Kalifòni	El Monte (Kalifornien)
Georges Sagnac	Georges Sagnac
Muskego, Wisconsin	Muskego
Atwater, Kalifòni	Atwater (Kalifornien)
Linneus, Maine	Linneus (Maine)
Louis Nirenberg	Louis Nirenberg
Manilla, Iowa	Manilla (Iowa)
Morse, Lwizyana	Morse (Louisiana)
Florence, Kawolin disid	Florence (South Carolina)
Independence, Iowa	Independence (Iowa)
Scotts Valley, Kalifòni	Scotts Valley
Madison, Connecticut	Madison (Connecticut)
Yucaipa, Kalifòni	Yucaipa
Christiansburg, Ohio	Christiansburg (Ohio)
Troy, New York	Troy (New York)
Baden, Pennsilvani	Baden (Pennsylvania)
Niles, Ilinwa	Niles (Illinois)
Negòs	Handel
Wolfeboro, New Hampshire	Wolfeboro
Ridgeway, Wisconsin	Ridgeway (Wisconsin)
Keystone Heights, Florid	Keystone Heights
Hamilton, Montana	Hamilton (Montana)
Lakeshire, Missouri	Lakeshire (Missouri)
Arnold, Missouri	Arnold (Missouri)
Pequot Lakes, Minnesota	Pequot Lakes
Riverton, Wyoming	Riverton (Wyoming)
Georgetown, Kawolin disid	Georgetown (South Carolina)
Gordon, Nebraska	Gordon (Nebraska)
Francesco Faà di Bruno	Francesco Faà di Bruno
Fruitland Park, Florid	Fruitland Park
Sharonville, Ohio	Sharonville
Pampaneira (Grenad)	Pampaneira
San Ramon, Kalifòni	San Ramon (Kalifornien)
Morro Bay, Kalifòni	Morro Bay
Fritch, Texas	Fritch
Narayana Pandit	Narayana (Mathematiker)
Nigüelas (Grenad)	Nigüelas
North Lauderdale, Florid	North Lauderdale
Dubach, Lwizyana	Dubach (Louisiana)
Maryland Heights, Missouri	Maryland Heights
Evendale, Ohio	Evendale (Ohio)
Daniel Goldston	Dan Goldston
Frederick, Kolorado	Frederick (Colorado)
Woodbury, Connecticut	Woodbury (Connecticut)
East Prairie, Missouri	East Prairie
Fair Lawn, New Jersey	Fair Lawn (New Jersey)
Sandusky, Ohio	Sandusky (Ohio)
Woodstock, New York	Woodstock (New York)
Somers, Connecticut	Somers (Connecticut)
Nòdwès	Département Nord-Ouest
Schuyler, Nebraska	Schuyler (Nebraska)
Plains, Georgie	Plains (Georgia)
Morgan Hill, Kalifòni	Morgan Hill
Lorain, Ohio	Lorain (Ohio)
Palm Coast, Florid	Palm Coast (Florida)
Cheshire, Massachusetts	Cheshire (Massachusetts)
Wabasha, Minnesota	Wabasha
Hartford, Ilinwa	Hartford (Illinois)
Creve Coeur, Missouri	Creve Coeur (Missouri)
Erick, Oklahoma	Erick (Oklahoma)
Mount Pleasant, Iowa	Mount Pleasant (Iowa)
Sun Lakes, Arizona	Sun Lakes (Arizona)
Coon, Wisconsin	Coon (Town, Vernon County)
Nederland, Texas	Nederland (Texas)
Saguache, Kolorado	Saguache (Colorado)
Volga, Dakota disid	Volga (South Dakota)
Skagway (Alaska)	Skagway
Dumont, Minnesota	Dumont (Minnesota)
Greenfield, Indiana	Greenfield (Indiana)
Ashland City, Tennessee	Ashland City
New Vienna, Iowa	New Vienna (Iowa)
Tulare, Kalifòni	Tulare
Brigantine, New Jersey	Brigantine (New Jersey)
Apalachicola, Florid	Apalachicola (Florida)
Palestine, Texas	Palestine (Texas)
Colfax, Wisconsin	Colfax (Wisconsin)
Trevélez (Grenad)	Trevélez
La Tahá (Grenad)	La Taha
Torre-Cardela (Grenad)	Torre-Cardela
Zòn afotik	Aphotische Zone
Apollo, Pennsilvani	Apollo (Pennsylvania)
Apopka, Florid	Apopka
Aleksandr Korkin	Alexander Nikolajewitsch Korkin
Prosper, Texas	Prosper (Texas)
Wylie, Texas	Wylie (Texas)
Sachse, Texas	Sachse (Texas)
Alexander Esenin-Volpin	Alexander Jessenin-Wolpin
Apple River, Ilinwa	Apple River (Illinois)
Apple Valley, Kalifòni	Apple Valley (Kalifornien)
Apple Valley, Minnesota	Apple Valley (Minnesota)
Inglewood, Kalifòni	Inglewood
Alexander Aitken	Alexander Aitken
Palos de la Frontera (Huelva)	Palos de la Frontera
Nampa, Idaho	Nampa (Idaho)
Powozite	Porosität
Kalkilasyon	Rechnen
Anprent	Prägung (Verhalten)
Aracena (Huelva)	Aracena
Pannèm	Arakacha
Carmel-by-the-Sea, Kalifòni	Carmel-by-the-Sea
Leesburg, Florid	Leesburg (Florida)
Aransas Pass, Texas	Aransas Pass
Bennett, Iowa	Bennett (Iowa)
Calabasas, Kalifòni	Calabasas (Kalifornien)
Beach Haven, New Jersey	Beach Haven (New Jersey)
Lake Park, Florid	Lake Park (Florida)
Susanville, Kalifòni	Susanville
Pinole, Kalifòni	Pinole (Kalifornien)
Lè (jewoloji)	Erdzeitalter
Hilliard, Ohio	Hilliard (Ohio)
Olean, New York	Olean (New York)
Norwich, Connecticut	Norwich (Connecticut)
Arcadia, Florid	Arcadia (Florida)
Arcadia, Indiana	Arcadia (Indiana)
Arcadia, Oklahoma	Arcadia (Oklahoma)
Arcata, Kalifòni	Arcata
San Rafael, Kalifòni	San Rafael (Kalifornien)
Archbold, Ohio	Archbold (Ohio)
Archer, Florid	Archer (Alachua County, Florida)
Archer City, Texas	Archer City
Francesco Severi	Francesco Severi (Mathematiker)
Claude Chevalley	Claude Chevalley
Ominide	Menschenaffen
Jean-Baptiste-Charles-Joseph Belanger	Jean-Baptiste-Charles-Joseph Bélanger
Tommaso Ceva	Tommaso Ceva
Orono, Minnesota	Orono (Minnesota)
Perrysville, Ohio	Perrysville (Ohio)
Ramsey, New Jersey	Ramsey (New Jersey)
Philippe Jacquin	Philippe Jacquin
Florissant, Missouri	Florissant
Thief River Falls, Minnesota	Thief River Falls
Rene de Possel	René de Possel
Rosenberg, Texas	Rosenberg (Texas)
Lyonel Trouillot	Lyonel Trouillot
Alcalá la Real (Jaén)	Alcalá la Real
Lafayette, Indiana	Lafayette (Indiana)
Burkburnett, Texas	Burkburnett
Lakeland, Florid	Lakeland (Florida)
Ardmore, Oklahoma	Ardmore (Oklahoma)
Simenkontra	Mexikanischer Drüsengänsefuß
New Boston, Texas	New Boston (Texas)
Byoloji konsèvasyon	Naturschutzbiologie
François Le Lionnais	François Le Lionnais
Comfort, Texas	Comfort (Texas)
Onn fwa	Kältewelle
St. Marys, Ohio	St. Marys (Ohio)
Bellevue, Nebraska	Bellevue (Nebraska)
Santa Maria, Kalifòni	Santa Maria (Kalifornien)
Yuri Valentinovich Nesterenko	Juri Walentinowitsch Nesterenko
Louis de Branges de Bourcia	Louis de Branges de Bourcia
Malcolm Williamson	Malcolm Williamson (Komponist)
Clintonville, Wisconsin	Clintonville (Wisconsin)
Pembroke, New Hampshire	Pembroke (New Hampshire)
Tarpon Springs, Florid	Tarpon Springs
Dodge City, Kansas	Dodge City
Breaux Bridge, Lwizyana	Breaux Bridge
Greer, Kawolin disid	Greer (South Carolina)
Guttenberg, Iowa	Guttenberg (Iowa)
Shanksville, Pennsilvani	Shanksville
Bloomfield, New Jersey	Bloomfield (New Jersey)
New Holstein, Wisconsin	New Holstein
Hendrum, Minnesota	Hendrum
Argos, Indiana	Argos (Indiana)
Dresden, Ohio	Dresden (Ohio)
Minong, Wisconsin	Minong
Burchard, Nebraska	Burchard (Nebraska)
La Carolina (Jaén)	La Carolina
Ѵ	Ischiza
Goumen	Kampf
Sulphur, Lwizyana	Sulphur (Louisiana)
Gainesville, Georgie	Gainesville (Georgia)
Defiance, Ohio	Defiance (Ohio)
Lovelock, Nevada	Lovelock (Nevada)
Delfino Codazzi	Delfino Codazzi
Prosper Avril	Prosper Avril
Rayne, Lwizyana	Rayne (Louisiana)
Fremont, Nebraska	Fremont (Nebraska)
Atascadero, Kalifòni	Atascadero
Caldwell, Ohio	Caldwell (Ohio)
Fitzgerald, Georgie	Fitzgerald (Georgia)
Salome, Arizona	Salome (Arizona)
Lone Wolf, Oklahoma	Lone Wolf (Oklahoma)
Maquoketa, Iowa	Maquoketa
Clinton, Missouri	Clinton (Missouri)
Jacob Miller	Jacob Miller
South Orange Village, New Jersey	South Orange
Canyon Lake, Kalifòni	Canyon Lake (Kalifornien)
Ridgefield Park, New Jersey	Ridgefield Park
Francesco Barozzi	Francesco Barozzi
Citrus Heights, Kalifòni	Citrus Heights
Tunica, Mississippi	Tunica (Mississippi)
Richard Lewontin	Richard Lewontin
Conway, Kawolin disid	Conway (South Carolina)
Wahoo, Nebraska	Wahoo (Nebraska)
Carteret, New Jersey	Carteret
Alpine, Texas	Alpine (Texas)
Auburn, Washington	Auburn (Washington)
West Union, Iowa	West Union (Iowa)
Brodhead, Wisconsin	Brodhead (Wisconsin)
Bradford, Pennsilvani	Bradford (Pennsylvania)
Motley, Minnesota	Motley (Minnesota)
Tomasik (komin)	Thomassique
Weston, Connecticut	Weston (Connecticut)
Dorothy Maud Wrinch	Dorothy Wrinch
Filon	Dyke
Pelican Rapids, Minnesota	Pelican Rapids
Montebello, Kalifòni	Montebello (Kalifornien)
Grand Mound, Iowa	Grand Mound
Karayib	Karibik
Henderson, Texas	Henderson (Texas)
Nahant, Massachusetts	Nahant
John Leslie	John Leslie (Pornodarsteller)
Kòl matris	Cervix uteri
Portage, Indiana	Portage (Indiana)
Samuel Karlin	Samuel Karlin
Nevada City, Kalifòni	Nevada City
Lake Powell, Arizona	Lake Powell
John Ball	John M. Ball
Joseph Wedderburn	Joseph Wedderburn
Mercado Negro	Mercado Negro
Tupelo, Mississippi	Tupelo (Mississippi)
San Bruno, Kalifòni	San Bruno
Port Saint Lucie, Florid	Port St. Lucie
Juno Beach, Florid	Juno Beach (Florida)
Davis, Kalifòni	Davis (Kalifornien)
Bellville, Texas	Bellville (Texas)
Edmonton, Kentucky	Edmonton (Kentucky)
Nivo enèjetik	Energieniveau
Gérard Jean-Juste	Gérard Jean-Juste
Sherrill, New York	Sherrill (New York)
Winthrop, Minnesota	Winthrop (Minnesota)
Arizona City, Arizona	Arizona City
Sudan, Texas	Sudan (Texas)
Bend, Oregon	Bend (Oregon)
Elk Grove, Kalifòni	Elk Grove
Pompano Beach, Florid	Pompano Beach
Albany, Kalifòni	Albany (Kalifornien)
Jean-Joseph Rabearivelo	Jean-Joseph Rabearivelo
Towanda, Pennsilvani	Towanda (Pennsylvania)
Federico Commandino	Federico Commandino
Michio Suzuki	Suzuki Michio (Mathematiker)
Molarite	Stoffmengenkonzentration
Paolo Casati	Paolo Casati
Arkoma, Oklahoma	Arkoma
Atoka, Oklahoma	Atoka (Oklahoma)
Point Pleasant Beach, New Jersey	Point Pleasant Beach
Decatur, Texas	Decatur (Texas)
Del Mar, Kalifòni	Del Mar (Kalifornien)
Harpers Ferry, Iowa	Harpers Ferry (Iowa)
Flandreau, Dakota disid	Flandreau
San Clemente, Kalifòni	San Clemente (Kalifornien)
François Jacquier	François Jacquier
Rapò optik	Vergrößerung (Optik)
Arlington, Kentucky	Arlington (Kentucky)
Arlington, Vermont	Arlington (Vermont)
Pueblo, Kolorado	Pueblo (Colorado)
Sully, Iowa	Sully (Iowa)
Clinton, Iowa	Clinton (Iowa)
Newport, Vermont	Newport (Vermont)
Weimar, Texas	Weimar (Texas)
Newcastle, Wyoming	Newcastle (Wyoming)
Martin Gardner	Martin Gardner
Montclair, New Jersey	Montclair (New Jersey)
William Houston	William Houston (Politiker)
Galion, Ohio	Galion (Ohio)
Silverton, Kolorado	Silverton (Colorado)
Grafton, New Hampshire	Grafton (New Hampshire)
Renton, Washington	Renton (Washington)
Marksville, Lwizyana	Marksville (Louisiana)
Emmaus, Pennsilvani	Emmaus (Pennsylvania)
Baldassarre Boncompagni	Baldassare Boncompagni
Gad	Wächter
Ponchatoula, Lwizyana	Ponchatoula
Caledonia, Ohio	Caledonia (Ohio)
Rafael Núñez	Rafael Núñez
Ogdensburg, New York	Ogdensburg (New York)
Tomball, Texas	Tomball (Texas)
Edwin Kemble	Edwin Kemble
Cypress, Kalifòni	Cypress (Kalifornien)
Wernersville, Pennsilvani	Wernersville
Portsmouth, Ohio	Portsmouth (Ohio)
Jacksonville, Texas	Jacksonville (Texas)
Benjamin Gompertz	Benjamin Gompertz
Demetrios Christodoulou	Demetrios Christodoulou
Mamlad (komin)	Marmelade (Stadt)
David Masser	David Masser
Bernard Malgrange	Bernard Malgrange
Erich Hecke	Erich Hecke
Scobey, Montana	Scobey
Canby, Minnesota	Canby (Minnesota)
Fòs Ayeryen Swis	Schweizer Luftwaffe
Hawthorne, Kalifòni	Hawthorne (Kalifornien)
Arna Bontemps	Arna Bontemps
Daisetta, Texas	Daisetta
Arnaud Denjoy	Arnaud Denjoy
Clifton, Arizona	Clifton (Arizona)
Nextlalpan	Municipio Nextlalpan
Onn transvèsal	Transversalwelle
Champlain, New York	Champlain (Town, New York)
Pontoon Beach, Ilinwa	Pontoon Beach
Keosauqua, Iowa	Keosauqua
Puerto Plata (provens)	Puerto Plata (Provinz)
Highland, Kalifòni	Highland (Kalifornien)
Richland, Washington	Richland (Washington)
Bowling Green, Kentucky	Bowling Green (Kentucky)
Gettysburg, Pennsilvani	Gettysburg
Palm Beach, Florid	Palm Beach
Bremerton, Washington	Bremerton
Martos (Jaén)	Martos (Spanien)
Bailén (Jaén)	Bailén
College Station, Texas	College Station
Laujar de Andarax (Almería)	Laujar de Andarax
Huécija (Almería)	Huécija
Bryan, Texas	Bryan (Texas)
Council Bluffs, Iowa	Council Bluffs
Avalon, Kalifòni	Avalon (Kalifornien)
Protoyistwa	Frühgeschichte
Geoffrey Ingram Taylor	Geoffrey Ingram Taylor
Ivan Pulyuy	Johann Puluj
Arroyo Grande, Kalifòni	Arroyo Grande (Kalifornien)
Culcha Candela	Culcha Candela
Augustin Hirschvogel	Augustin Hirschvogel
Karl August von Steinheil	Carl August von Steinheil
Fort Bliss, Texas	Fort Bliss
Wolfgang Panofsky	Wolfgang Panofsky
Yuri Matiyasevich	Juri Wladimirowitsch Matijassewitsch
Menas	Bedrohung
Preda Mihăilescu	Preda Mihăilescu
Mikhail Lavrentyev	Michail Alexejewitsch Lawrentjew
Martin Ohm	Martin Ohm
Ulisse Dini	Ulisse Dini
Max Newman	Max Newman
Paul Eugène Magloire	Paul Eugène Magloire
Arthur, Iowa	Arthur (Iowa)
Arthur Erdélyi	Arthur Erdélyi
Maurice Block	Maurice Block
Robert Woodhouse	Robert Woodhouse
Igor Shafarevich	Igor Rostislawowitsch Schafarewitsch
Cassius Jackson Keyser	Cassius Keyser
Joseph Zobel	Joseph Zobel
Louis-Jodel Chamblain	Louis-Jodel Chamblain
Robbert Dijkgraaf	Robbert Dijkgraaf
Yuri Dmitrievich Burago	Juri Dmitrijewitsch Burago
Edwin Jaynes	Edwin Thompson Jaynes
Charles Henri Baker	Charles Henry Baker
Ini Kamoze	Ini Kamoze
Yellowman	Yellowman
Calyampudi Radhakrishna Rao	C. R. Rao
Frank James	Frank James
Jean-Jacques Pierre	Jean-Jacques Pierre
Louis Essen	Louis Essen
Sydney Chapman	Sydney Chapman
Shabba Ranks	Shabba Ranks
Peter Borwein	Peter Borwein
Joe Gaetjens	Joseph Gaetjens
Ismaël Bullialdus	Ismael Boulliau
Robert Langlands	Robert Langlands
William Arveson	William Arveson
Melville Herskovits	Melville J. Herskovits
Dennis Brown	Dennis Brown
Felix Savart	Félix Savart
Arthur Burks	Arthur W. Burks
Arthur Wightman	Arthur Wightman
Glann sirenal	Nebenniere
Ògàn	Organ (Biologie)
Ronald Graham	Ronald Graham
31 (nonm)	Einunddreißig
Giuseppe Colombo	Giuseppe Colombo (Raumfahrtingenieur)
Hendrik Wade Bode	Hendrik Wade Bode
Lenfosit	Lymphozyt
Alexander Gelfond	Alexander Ossipowitsch Gelfond
Arunas Rudvalis	Arunas Rudvalis
Arvin, Kalifòni	Arvin (Kalifornien)
Chia-Chiao Lin	Chia-Chiao Lin
Julian Marley	Julian Marley
Koton	Baumwolle
Gaston Tarry	Gaston Tarry
Petaluma, Kalifòni	Petaluma
Szolem Mandelbrojt	Szolem Mandelbrojt
La Belle, Florid	LaBelle (Florida)
Miami Gardens, Florid	Miami Gardens
Pierre Fatou	Pierre Fatou
James Waddell Alexander	James Alexander (Mathematiker)
Marston Morse	Harold Calvin Marston Morse
Aleksandr Khinchin	Alexander Jakowlewitsch Chintschin
Ash Fork, Arizona	Ash Fork
Sistèm inè	Unärsystem
Ashland, Kentucky	Ashland (Kentucky)
Ashland, Maine	Ashland (Maine)
Ashland, Ohio	Ashland (Ohio)
Ashland, Vijini	Ashland (Virginia)
Ashland, Wisconsin	Ashland (Wisconsin)
Ashley, Pennsilvani	Ashley (Pennsylvania)
Ashtabula, Ohio	Ashtabula
John Herapath	John Herapath
Chauncey Wright	Chauncey Wright
Dennis Sullivan	Dennis Sullivan
Herman Feshbach	Herman Feshbach
John Machin	John Machin
Jean Delsarte	Jean Delsarte
Dorian Goldfeld	Dorian Goldfeld
Dmitri Egorov	Dmitri Fjodorowitsch Jegorow
Joseph Alfred Serret	Joseph Serret
Ashville, Ohio	Ashville (Ohio)
Jacques Roubaud	Jacques Roubaud
Bernard Dwork	Bernard Dwork
Edmund Gunter	Edmund Gunter
Victor Kolyvagin	Victor Kolyvagin
Paul Matthieu Hermann Laurent	Hermann Laurent
John Polkinghorne	John Polkinghorne
Walter Lewin	Walter Lewin
Charles Hutton	Charles Hutton
Marc Bazin	Marc Bazin
Paul Antoine Aristide Montel	Paul Montel
Luigi Bianchi	Luigi Bianchi
Ottobah Cugoano	Quobna Ottobah Cugoano
Jules Richard	Jules Richard
Plato Tiburtinus	Plato von Tivoli
Michel Henon	Michel Hénon
Eek-A-Mouse	Eek-a-Mouse
Guido Castelnuovo	Guido Castelnuovo
Jack Sarfatti	Jack Sarfatti
Yevgraf Fyodorov	Jewgraf Stepanowitsch Fjodorow
Louis Mordell	Louis Mordell
Gary Anderson	Gary Anderson (Footballspieler)
Jean Pascal	Jean Pascal
Gino Fano	Gino Fano
Edward Routh	Edward Routh
Springfield, Minnesota	Springfield (Minnesota)
South Fork, Kolorado	South Fork (Colorado)
Bruno de Finetti	Bruno de Finetti
Shakopee, Minnesota	Shakopee
Bemidji, Minnesota	Bemidji
California City, Kalifòni	California City
Punxsutawney, Pennsilvani	Punxsutawney
Giddings, Texas	Giddings (Texas)
Winona, Mississippi	Winona (Mississippi)
Tyler, Minnesota	Tyler (Minnesota)
Pèdri	Rebhühner
Keokuk, Iowa	Keokuk
Jay, Oklahoma	Jay (Oklahoma)
Gresham, Nebraska	Gresham (Nebraska)
Beres Hammond	Beres Hammond
George Saitoti	George Saitoti
Henderson, Kentucky	Henderson (Kentucky)
Juliaetta, Idaho	Juliaetta
Pima, Arizona	Pima (Arizona)
Canibus	Canibus
Lovettsville, Vijini	Lovettsville
Durham, Maine	Durham (Maine)
Walnut Grove, Minnesota	Walnut Grove (Minnesota)
Middletown, New Jersey	Middletown Township (New Jersey)
Atkins, Iowa	Atkins (Iowa)
Burnsville, Minnesota	Burnsville (Minnesota)
Aspermont, Texas	Aspermont (Texas)
Toronto, Ohio	Toronto (Ohio)
Tahlequah, Oklahoma	Tahlequah
Saint Cloud, Minnesota	St. Cloud (Minnesota)
Ayamonte (Huelva)	Ayamonte
Punta Umbría (Huelva)	Punta Umbría
Almonte (Huelva)	Almonte
Isla Cristina (Huelva)	Isla Cristina
Francesco Brioschi	Francesco Brioschi
Dresden, Kansas	Dresden (Kansas)
Sundance, Wyoming	Sundance (Wyoming)
Babylon Circus	Babylon Circus
Raj Chandra Bose	Raj Chandra Bose
Dumarsais Estime	Dumarsais Estimé
Newtown, Connecticut	Newtown (Town, Connecticut)
Kees Schouhamer Immink	Kees A. Schouhamer Immink
Milton, Massachusetts	Milton (Massachusetts)
Garden City, New York	Garden City (New York)
Tiptonville, Tennessee	Tiptonville
Calamus, Iowa	Calamus (Iowa)
Giuseppe Vitali	Giuseppe Vitali
MINUSTAH	Mission des Nations Unies pour la stabilisation en Haïti
UNICEF	UNICEF
Simpson, Ilinwa	Simpson (Illinois)
Clarks Grove, Minnesota	Clarks Grove
Norwood, Ohio	Norwood (Ohio)
Plymouth, Ohio	Plymouth (Ohio)
Marshall Harvey Stone	Marshall Harvey Stone
Ky-Mani Marley	Ky-Mani Marley
Penn Yan, New York	Penn Yan
Welton, Iowa	Welton (Iowa)
Berthoud, Kolorado	Berthoud (Colorado)
Richard Friederich Arens	Richard Friederich Arens
Hassler Whitney	Hassler Whitney
Michael Albert	Michael Albert
Henry John Stephen Smith	Henry John Stephen Smith
Hamburg, New York	Hamburg (New York)
Inverness, Florid	Inverness (Florida)
Farmington, Connecticut	Farmington (Connecticut)
Tolox (Málaga)	Tolox
Middleburg, Vijini	Middleburg (Virginia)
Tripoli, Iowa	Tripoli (Iowa)
Thomas Saaty	Thomas Saaty
Belton, Texas	Belton (Texas)
New Rochelle, New York	New Rochelle
Mitasyon kwomozomik	Chromosomenmutation
Glenside, Pennsilvani	Glenside (Pennsylvania)
Creston, Iowa	Creston (Iowa)
Saint Joseph, Missouri	Saint Joseph (Missouri)
Miramar, Florid	Miramar (Florida)
Lutan Fyah	Lutan Fyah
Wilkes-Barre, Pennsilvani	Wilkes-Barre
Lake in the Hills, Ilinwa	Lake in the Hills
Edison, New Jersey	Edison (New Jersey)
East Rutherford, New Jersey	East Rutherford
Greenbush, Minnesota	Greenbush (Minnesota)
David Rees	David Rees (Mathematiker)
Astatula, Florid	Astatula
Pleasanton, Kalifòni	Pleasanton (Kalifornien)
