Աֆրիկա	Afrika
Բաժե լը Շատել (կանտոն)	Kanton Bâgé-le-Châtel
Լուսաչափ	Photometer
Կոնցերտմայստեր	Konzertmeister
Շարգորոդ (քաղաք, Ուկրաինա)	Scharhorod
Մակիտա (գյուղ, Պալուպեռա շրջան)	Makita
Թելֆեյր շրջան (Ջորջիա)	Telfair County
Բրիխա	Bricha
Ռենկում	Renkum
Հարեն (համայնք)	Haren (Groningen)
Մյունստերյան կոմունա	Täuferreich von Münster
Երկրամաս (վարչական միավոր)	Kraj
Միտչել Լանգերակ	Mitchell Langerak
Տեատրո Կուրսաալ	Teatro Kursaal
Յանկի	Yankee
Խալ	Nävus
Ներգծյալ քառանկյուն	Sehnenviereck
Եվրասիա Միջազգային Համալսարան	Eurasia International University
Հոբուլեյդ կղզի	Hobulaid
Հորալայդ կղզի	Hõralaid
Հարիլեյդ	Harilaid
Ջրահարս զրահանավի հուշարձան	Russalka (Denkmal)
SRF zwei	SRF zwei
Օկտոբաս	Oktobass
Ճոճահավեր	Beutelmeisen
Սան Խուան (Բալեարյան կղզիներ)	Sant Joan (Mallorca)
Երկար գիծ	Leitungstheorie
(6007) Բիլլէվանս	(6007) Billevans
Արնես	Arnes (Tarragona)
Օցտե (գյուղ, Կիռգեսաառե շրջան)	Otste
Գնդակահարելով շներին	Shooting Dogs
Կրպակ	Kiosk
Ենթաոստայնային արյունազեղում	Subarachnoidalblutung
Մադլենյան մշակույթ	Magdalénien
Նոր Կալեդոնիայի դրոշ	Flagge Neukaledoniens
Մեծի Տանն Կիլիկիոյ Կաթողիկոսութիւն	Katholikat von Kilikien
Արնիկա	Arnika (Gattung)
Մեդինա դել Կամպո	Medina del Campo
Թել-Արմեն	Kızıltepe
Ֆելիքս Մոտլ	Felix Mottl
Առնո Բաբաջանյան	Arno Babadschanjan
Զրպարտություն	Falsche Verdächtigung
Բելայա Կրինիցա (գյուղ, Գլիբոկայայի շրջան)	Bila Krynyzja (Hlyboka)
Լինոտիպ	Linotype-Setzmaschine
Նիկոլոզ Մուսխելիշվիլի	Nikolos Muschelischwili
Քարե կամուրջ (Ռեգենսբուրգ)	Steinerne Brücke
Ֆիլհելեններ	Philhellenismus
Ավգուստ Ռաշ	Der Klang des Herzens
Արճեշ	Erciş
Վիլյանուևա դե լա Սերենա	Villanueva de la Serena
Բրեմերթոն	Bremerton
Մարտոս (քաղաք)	Martos (Spanien)
Բաիլեն	Bailén
Ալբառասին	Albarracín
Լաուխար դե Անդարաքս	Laujar de Andarax
Ուեսիխա	Huécija
Յուլիան Մարխլևսկի	Julian Balthasar Marchlewski
Տափաստանային ծիծառակտցար	Schwarzflügel-Brachschwalbe
Իրավունքի պատմական դպրոց	Historische Rechtsschule
Բուզետ	Buzet (Kroatien)
Ջորջթաուն, Համբարձման կղզի	Georgetown (Ascension)
Պատանի երաժիշտների Եվրատեսիլ 2008	Eurovision Young Musicians 2008
Կարոլինա	Constitutio Criminalis Carolina
Բունդեսլիգայի լավագույն ռմբարկու	Liste der Torschützenkönige der Fußball-Bundesliga
Շախմատային օլիմպիադա 1958	Schacholympiade 1958
Առնոլդ Բեքման	Arnold Orville Beckman
Ալֆարո	Alfaro (Rioja)
Ինգոդա	Ingoda
Իրաքի պատմություն	Geschichte des Irak
Որմնախորշ	Wandnische
Պատանի երաժիշտների Եվրատեսիլ 2010	Eurovision Young Musicians 2010
Եկբատան	Ekbatana
Կոկանդի խանություն	Khanat Kokand
Հանս Կրանախ	Hans Cranach
Black butler	Black Butler
Վերսաչե	Versace
Դանիել Խոդովեցկի	Daniel Chodowiecki
Բալագեր	Balaguer (Lleida)
Լաս Մեդուլաս	Las Médulas
Մունետիկ	Herold
Կահիրեի կոնֆերանս	Kairo-Konferenz
Եժի Կուրիլովիչ	Jerzy Kuryłowicz
Պանկա (գյուղ, Ստորոժինեցի շրջան)	Panka
Կրող հրթիռ	Trägerrakete
Ոդիսևս (ֆիլմ, 1997)	Die Abenteuer des Odysseus
Պետիցիա	Petition
Միջնակարգ մասնագիտական կրթություն	Duale Ausbildung
Ռենատո Ռասկել	Renato Rascel
Քոնան՝ ապագայից եկած տղան	Mirai Shōnen Conan
Կորեայի կենտրոնական հեռուստատեսություն	Korean Central Television
Լի Յուչուն	Li Yuchun
Վիներ Շտադթհալե	Wiener Stadthalle
Հոտի վերադարձը (նկար, Բրեյգել)	Die Heimkehr der Herde
Քաղաքային որսորդը	City Hunter (1993)
Զարիշատ (Վանանդ)	Arpaçay
Արփենի	Arpeni
Բաբելոնի աշտարակը (նկար)	Turmbau zu Babel (Bruegel)
Էլիզաբեթի կամուրջ	Elisabethbrücke (Budapest)
The Secret Is Love	The Secret Is Love
Մուսա լեռան քառասուն օրը	Die vierzig Tage des Musa Dagh
Էռնո Քիշ	Ernst Kiss von Ittebe und Elemér
Արադի նահատակներ	Märtyrer von Arad
Սև արծիվ (խորհրդանշան)	Arrano Beltza
ԱՄՆ նախագահական ընտրություններ 1924	Präsidentschaftswahl in den Vereinigten Staaten 1924
ԱՄՆ նախագահական ընտրություններ 1928	Präsidentschaftswahl in den Vereinigten Staaten 1928
Woki mit deim Popo	Woki mit deim Popo
Trackshittaz	Trackshittaz
Գյոզեր	Geusen
Կապիտուլարներ	Kapitularien
Խշխշան պալար	Rauschbrand
Յան Շտուրսա	Jan Štursa
Թոմի Գան	Tommy Gunn
Միխայիլ Պրիշվին	Michail Michailowitsch Prischwin
Վիեննայի ռազմապատմական թանգարան	Heeresgeschichtliches Museum
Մաքի	Maquis
Ալցի Ֆայխտեն	Feichten an der Alz
Էմերտինգ	Emmerting
Թամազ Գամղրելիձե	Tamas Gamqrelidse
Կիրխվայդախ	Kirchweidach
Տակուան	Takuan
Ճապոնական կարի	Karē
Կուլոն (այլ կիրառումներ)	Colón
Լայոշ Բատթյանյի	Lajos Batthyány
Վիեննական դասական դպրոց	Wiener Klassik
Աչքի պրոթեզ	Augenprothese
Նաբ (գետ)	Naab
Զալե (շրջան)	Saalkreis
Հեսլի Կրոուֆորդ մարզադաշտ	Hasely Crawford Stadium
ՕմեգաՏ	OmegaT
Սերխի Ռոբերտո	Sergi Roberto
Իվան Դիբիչ-Զաբալկանսկի	Hans Karl von Diebitsch-Sabalkanski
Սոցիալիստական-բանվորական ինտերնացիոնալ	Sozialistische Arbeiterinternationale
Նիք Յանգ	Nick Young
Կոնստանտին Ֆեդին	Konstantin Alexandrowitsch Fedin
Արշակունիներ	Arsakiden (Armenien)
Արշակ Պետրոսյան	Arschak Petrosjan
Ֆրանչեսկո Անտոնիոլի	Francesco Antonioli
Ջին տոնիկ	Gin Tonic
Էդմունդ Քին	Edmund Kean
Արսեն Ավակով	Arsen Awakow
Պյոտր Մաշերով	Pjotr Mironowitsch Mascherow
Կերչ-Թեոդոսիայի դեսանտային գործողություն (1941-1942)	Unternehmen Trappenjagd
Eisbrecher	Eisbrecher (Band)
Ֆարին Ուրլաուբ	Farin Urlaub
Վիլհելմ Լայբլ	Wilhelm Leibl
Ստեֆան-Բոլցմանի օրենք	Stefan-Boltzmann-Gesetz
Արսենևո	Arsenjewo
Լա Սենիա	La Sénia
Ջոն Բեյթս Կլարկ	John Bates Clark
Պասկալ Սեբահ	Pascal Sébah
Արսիա լեռ	Arsia Mons
Արզումանյան	Arsumanjan
Մեղք (իրավական)	Schuld (Strafrecht)
Գոյկո Միտիչ	Gojko Mitić
Հարկային արտոնություն	Freibetrag
Քյոնիգսֆելդ (Վերին Ֆրանկոնիա)	Königsfeld (Oberfranken)
Նոգլիկի (քաղաքատիպ ավան, Նոգլիսկի քաղաքային օկրուգ)	Nogliki
Հարկադիր աշխատանք	Zwangsarbeit
Գործակալական համաձայնագիր	Handelsvertreter
Արձանագրություն	Urkunde
Արթա (երկրամաս)	Arta (Region)
Թեոֆիլ Ալեքսանդր Ստեյնլեն	Théophile-Alexandre Steinlen
Քևին Դան	Kevin Dunn
Արտաշես Մինասյան	Artasches Minassjan
Կեգլի	Kegeln
Արտաշատ (մայրաքաղաք)	Artaxata
Արտավազդ Փելեշյան	Artawasd Peleschjan
Զանզիբար (կղզի)	Sansibar-Archipel
Արտաշես Խալաթով	Artemi Bagratowitsch Chalatow
Վիլհելմ Կյուխելբեկեր	Wilhelm Küchelbecker
Արտյոմովսկ	Artemiwsk
Արտյոմովսկ (քաղաք, Ուկրաինա)	Artemiwsk (Donezk)
Առտեր կղզի	Arter
Սարիսու (գետ)	Sarysu
Ֆեոդոր Գլադկով	Fjodor Wassiljewitsch Gladkow
Օպացդա	Obatzter
Gun Records	Gun Records
Գերմանիան Եվրատեսիլ 2010 երգի մրցույթում	Unser Star für Oslo
Հայկական ռադիո	Radio Jerewan
Գյոլչտալբրյուգե	Göltzschtalbrücke
Թիլո Վոլֆ	Tilo Wolff
Ֆրիդրիխ Պարրոտ	Friedrich Parrot
Motor Music	Motor Music
Էվրիանթ	Euryanthe
ԳԱԶ-51	GAZ-51
Իրավաբանական օգնություն	Prozesskostenhilfe
Հեթեբորն	Heteborn
Կատարինա Բլյումի կորցրած պատիվը (ֆիլմ)	Die verlorene Ehre der Katharina Blum (Film)
Կայզեր Վիլհելմի գիտական միություն	Kaiser-Wilhelm-Gesellschaft zur Förderung der Wissenschaften
Միսաք Մանուշյան	Missak Manouchian
Արծաթե արջ	Silberner Bär
Cartoon Network	Cartoon Network
Էսկալոնա դել Պրադո	Escalona del Prado
Աբիտուրիենտ	Abitur
Անհատական դիմում	Verfassungsbeschwerde
Նախավճար	Anzahlung
Դեմյան Կորոտչենկո	Demjan Korottschenko
Արթուր Բաղդասարյան	Arthur Baghdassarjan
(4942) Մանրո	(4942) Munroe
Եվգենի Սվետլանով	Jewgeni Fjodorowitsch Swetlanow
(5099) Իանբենքս	(5099) Iainbanks
Յոհաննես Բարբարուս	Johannes Vares
Կոնստանտին Կալինովսկի	Kastus Kalinouski
Բոբեյան Սքոփեն	Bobbejaan
Բուտրուս ալ-Բուսթանի	Butrus al-Bustani
Վիկտոր Կինգիսեպ	Viktor Kingissepp
Էմանուել դը Վիտտե	Emanuel de Witte
(7935) 1990 EZ5	(7935) Beppefenoglio
Երվանդ Բ	Orontes I.
(8026) Ջոնմաքկայ	(8026) Johnmckay
Դե ֆակտո	De jure/de facto
Արթուրը և երկու աշխարհների պատերազմը	Arthur und die Minimoys 3 – Die große Entscheidung
Քառակուսի կիլոմետր	Quadratkilometer
Վասիլիևկա (քաղաք, Ուկրաինա)	Wassyliwka
Արտի (քաղաքատիպ ավան, Արտինսկի քաղաքային օկրուգ)	Arti
Օրգան (կենսաբանություն)	Organ (Biologie)
Դմիտրի Լիխաչով	Dmitri Sergejewitsch Lichatschow
Ֆիլիստոս	Philistos
Ավշային համակարգ	Lymphatisches System
31 (թիվ)	Einunddreißig
Դիմիտր Դիմով	Dimitar Dimow
Ֆրանկ Նորիս	Frank Norris
Մանոլիս Կալոմիրիս	Manolis Kalomiris
Արթին Արթինյան	Artine Artinian
Կոնք	Becken (Anatomie)
Նիկիտա Սիմոնյան	Nikita Pawlowitsch Simonjan
Վոլնյանսկ (քաղաք, Ուկրաինա)	Wilnjansk
Ֆելիքս Տիմմերմանս	Felix Timmermans
Լյուբեն Կարավելով	Ljuben Karawelow
Ուիլֆրիդ Զահա	Wilfried Zaha
Գերմանիայի Ֆեդերատիվ Հանրապետություն (մինչև 1990)	Geschichte der Bundesrepublik Deutschland (bis 1990)
Արտո Թունջբոյաջյան	Arto Tunçboyacıyan
Բուսական ժելե	Grasgelee
Արծրունիներ	Arzruni
Արթուր Այվազյան	Artur Ajwasjan
Սնիկերս	Snickers
Ռոզամունդ Կվան	Rosamund Kwan
Զբաղվեք սիրով, այլ ոչ պատերազմով	Make love, not war
Ջոշ Դալլաս	Josh Dallas
Գուստավ Ռոլեն-Ժեկմեն	Gustave Rolin-Jaequemyns
Օք Ռիջի ազգային լաբորատորիա	Oak Ridge National Laboratory
Դիլան Օ'Բրայեն	Dylan O’Brien
Արևի օր	Tag der Sonne
Սոլովկա (գյուղ, Ուժգորոդի շրջան)	Solowka
Արթուր Կապպ	Artur Kapp
Գետեն (գյուղ, Բերեգովոյի շրջան)	Heten
Ֆերտեշոլմաշ (գյուղ, Վինոգրադովի շրջան)	Fertescholmasch
Արթուր Պետրոսյան	Artur Petrosjan
Կատեգորիաներ	Kategorie (Philosophie)
Ռաշիդ Բեհբութով	Rashid Behbudov
Թեհրանի մետրոպոլիտեն	U-Bahn Teheran
Կանոնավոր բազմանկյուն	Regelmäßiges Polygon
Սեթ Ռոլինս	Seth Rollins
Ջապչե	Japchae
Գուստավ Վինքլեր	Gustav Winckler
Պորոնայ (գետ)	Poronai
Մանուել Ֆերարա	Manuel Ferrara
Մ.թ.ա. 527	527 v. Chr.
Սպոնսիանոս	Sponsianus
Նիկոլայ Մուրավյով-Կարսկի	Nikolai Nikolajewitsch Murawjow
Լև Կասիլ	Lew Abramowitsch Kassil
Մ.թ.ա. 528	528 v. Chr.
Մ.թ.ա. 517	517 v. Chr.
Մ.թ.ա. 524	524 v. Chr.
Մ.թ.ա. 516	516 v. Chr.
Իգոր Պրեսնյակով	Igor Presnyakov
Խալխին Գոլ	Chalcha (Fluss)
Առուկյուլա (գյուղ, Մայդլա շրջան)	Aruküla (Maidla)
Առուկյուլա (գյուղ, Մյաետագուսե շրջան)	Aruküla (Mäetaguse)
Առումեե (գյուղ, Վայվառա շրջան)	Arumäe
Մ.թ.ա. 536	536 v. Chr.
Արչիբալդ Հենրի Սեյս	Archibald Henry Sayce
Մ.թ.ա. 532	532 v. Chr.
Մ.թ.ա. 628	628 v. Chr.
Առուպեելսե (գյուղ, Մայդլա շրջան)	Arupäälse
Ջուլիանո Բոնֆանտե	Giuliano Bonfante
Առուվելյա (գյուղ, Մայդլա շրջան)	Aruvälja (Maidla)
Արվալյան եղբայրներ	Arvalbrüder
Մ.թ.ա. 636	636 v. Chr.
Էդգարդո Կոդեսալ	Edgardo Codesal Méndez
.ss	.ss
Առվիլա (գյուղ, Մյաետագուսե շրջան)	Arvila
Մեծ Բրիտանիայի վարչական բաժանում	Verwaltungsgliederung des Vereinigten Königreichs
Էդուարդ Բորնհյոյե	Eduard Bornhöhe
Սազ	Saz
Ջեյմս Փոզի	James Posey
Եվգենի Լեոնով	Jewgeni Pawlowitsch Leonow
Բենտու Անտոնիու Գոնսալվիշ	Bento António Gonçalves
Քրիս Անդերսեն	Chris Andersen
Մարիոս Ֆրանգուլիս	Mario Frangoulis
Արցախ (նահանգ)	Arzach
Խասան	Chassansee
Աղձնիք	Arzanene
Ռուջերո Ռիչի	Ruggiero Ricci
Մաղաքիա Օրմանյան	Malachia Ormanian
Վախթանգ Դարչինյան	Wachtang Dartschinjan
Ջուլիան Մառլի	Julian Marley
Մարտիրոս Սարյան	Martiros Sarjan
Օննո Թունջբոյաջյան	Onno Tunç
Գրիգոր-Պետրոս Աղաջանյան	Krikor Bedros XV. Agagianian
Տարոն Աճեմօղլու	Daron Acemoğlu
Այվոր Արմսթրոնգ Ռիչարդս	I. A. Richards
Գլելե	Glélé
Գաբրիել Սարգսյան	Gabriel Sarkissjan
Ռոբեր Կետիկյան	Robert Guédiguian
Միգել Իցիգսոն	Miguel Itzigsohn
Հովհան Եփեսացի	Johannes von Ephesos
Լեոնտի Մրովելի	Leonti Mroweli
Բիլլի Թեյլոր	Billy Taylor
Մհեր Մկրտչյան	Mher Mkrttschjan
Խորեն Հովհաննիսյան	Choren Ohanessjan
Ջեյմս Բաղյան	James Philipp Bagian
Գագիկ Ծառուկյան	Gagik Zarukjan
Լայոնել Թերթիս	Lionel Tertis
Լևոն Զ	Leon VI. (Armenien)
(6959) Միկելկոչա	(6959) Mikkelkocha
Բարսեղ Ա Անեցի	Barsegh von Ani
Նուբ	Neuling
Արցիզ (քաղաք, Ուկրաինա)	Arzys
Ստեվան Մոկրանյաց	Stevan Stojanović Mokranjac
Աշոտ Նադանյան	Aschot Nadanjan
Պանայոտիս Տաքցիդիս	Panagiotis Tachtsidis
Բամբակենի	Baumwolle
(7010) Լոկե	(7010) Locke
(7015) Շոպենհաուեր	(7015) Schopenhauer
(7020) Յորցենար	(7020) Yourcenar
Ֆասցիոլոզ	Fasziolose
Կառլեն Մկրտչյան	Karlen Mkrttschjan
ՈՒԵՖԱ Չեմպիոնների Լիգայի եզրափակիչ 2012	UEFA-Champions-League-Finale 2012
Ռիկարդո Արխոնա	Ricardo Arjona
Number Ones	Number Ones
Տյուռի (Էստոնիայի շրջան)	Türi
Տալլինֆիլմ	Tallinnfilm
Լա Լիգա 2012-13	Primera División (Spanien) 2012/13
Լաագռի (գյուղական ավան, Սաուե շրջան)	Laagri
Եռվա-Յաանի (Էստոնիայի շրջան)	Järva-Jaani
Իմավեռե (Էստոնիայի շրջան)	Imavere
Կոեռու (Էստոնիայի շրջան)	Koeru
Պաիդե (Էստոնիայի շրջան)	Paide (Landgemeinde)
Ռոոսնա-Ալլիկու (Էստոնիայի շրջան)	Roosna-Alliku
Կառեդա (Էստոնիայի շրջան)	Kareda
Վեետսա (Էստոնիայի շրջան)	Väätsa
Ալբու (Էստոնիայի շրջան)	Albu
Տուրնոն Սեն Մարտեն (կանտոն)	Kanton Tournon-Saint-Martin
Նեֆի ռեակցիա	Nef-Reaktion
Ժուպան	Gespan
Մակու	Maku (Iran)
Անտառային տնտեսություն	Forstwirtschaft
Կեղևակերներ	Borkenkäfer
Մժեղներ	Kriebelmücken
Արգանդի վզիկի լորձենախախտ	Portioerosion
