ਅਫ਼ਰੀਕਾ	Afrika
ਫਰੈਂਕਨਸਟਾਇਨ	Frankenstein (Roman)
ਜਾਨ ਬੋਨ ਜੋਵੀ	Jon Bon Jovi
ਵੈਸਟਫ਼ਾਲਨ ਸਟੇਡੀਅਮ	Signal Iduna Park
ਇਮਟੈੱਕ ਆਰੇਨਾ	Imtech Arena
ਫ਼ੈਲਟਿਨਸ-ਆਰੇਨਾ	Veltins-Arena
ਤੇਹਰਾਨ ਕਾਨਫਰੰਸ	Teheran-Konferenz
ਚੋਲ ਰਾਜਵੰਸ਼	Chola
ਆਂਦਰੇ ਮਾਲਰੋ	André Malraux
ਓਲੰਪਿਕ ਸਟੇਡੀਅਮ (ਬਰਲਿਨ)	Olympiastadion Berlin
ਥਾਮਸ ਕਾਰਲਾਈਲ	Thomas Carlyle
ਸਫਿੰਕਸ	Sphinx (griechisch)
ਗਿਉਰਗੀ ਲੂਕਾਚ	Georg Lukács
ਰਾਏ ਲਿਖਟਨਸਟਾਈਨ	Roy Lichtenstein
ਫਰੈਂਕਫ਼ਰਟ ਸਕੂਲ	Frankfurter Schule
ਸੰਕਲਪ	Begriff
ਰਾਈਨਐਨਰਜੀ ਸਟੇਡੀਅਮ	RheinEnergieStadion
ਰੂਆ	Ruhrgebiet
ਡੈੱਨਮਾਰਕ ਪਣਜੋੜ	Dänemarkstraße
ਹੰਬੋਲਟ ਬਰਲਿਨ ਯੂਨੀਵਰਸਿਟੀ	Humboldt-Universität zu Berlin
ਪਾਲ ਇਲਯਾਰ	Paul Éluard
ਮਰਸੇਡੇਜ਼-ਬੈਂਸ ਆਰੇਨਾ (ਸ਼ਟੁੱਟਗਾਟ)	Mercedes-Benz Arena
ਬੈਟਲਸ਼ਿਪ ਪੋਤੇਮਕਿਨ	Panzerkreuzer Potemkin
ਜੋਆਨ ਮੀਰੋ	Joan Miró
ਅਲਫਰੈਡ ਐਡਲਰ	Alfred Adler
ਗੁੰਨਾਰ ਮਿਰਦਲ	Gunnar Myrdal
ਜ਼ੀਰੋ ਡਾਰਕ ਥਰਟੀ	Zero Dark Thirty
ਐੱਚ.ਡੀ.ਆਈ-ਆਰੇਨਾ	HDI-Arena
ਪਾਕੋ ਦੇ ਲੂਸੀਆ	Paco de Lucía
ਮਾਰਟਿਨ ਨੀਮੋਲਰ	Martin Niemöller
ਬੌਖ਼ੂਸੀਆ-ਪਾਰਕ	Stadion im Borussia-Park
ਪੁਗਾਚੇਵ ਦੀ ਬਗ਼ਾਵਤ	Pugatschow-Aufstand
ਮੋਸੀਨ–ਨਾਗੋਨ	Mosin-Nagant
ਚਿੰਤਾ	Angst
ਆਲੂ ਖਾਣੇ	Die Kartoffelesser
ਵੇਜ਼ਾਸ਼ਟਾਡੀਓਨ	Weserstadion
ਲੀਓਪੋਲਡ ਸੈਨਘੋਰ	Léopold Sédar Senghor
ਕਾਰਲੋਸ ਫਿਊਨਤੇਸ	Carlos Fuentes
ਨੌਰਮਨ ਬੋਰਲੌਗ	Norman Borlaug
ਹੇਪਾਟਾਈਟਿਸ ਸੀ	Hepatitis C
ਲੈਨਿਨਵਾਦ	Leninismus
ਗਿਓਰਗੀ ਦਮਿਤਰੋਵ	Georgi Dimitrow
ਬੁੱਧਦੇਵ ਬਸੂ	Buddhadeva Bose
ਇਮਰਾਨ ਖ਼ਾਨ	Imran Khan
ਰੋਹਤਾਸ ਕਿਲ੍ਹਾ	Rohtas
ਕੁਲਡਿਗਾ	Kuldīga
ਲਾ ਫ਼ੋਨਕਾਲਾਦਾ	La Foncalada
ਲੌਸ ਰੇਈਅਸ ਕਾਤੋਲੀਕੋਸ ਹਸਪਤਾਲ	Hospital de los Reyes Católicos
ਚਿਨੁਆ ਅਚੇਬੇ	Chinua Achebe
ਕਾਰਲ ਚਾਪੇਕ	Karel Čapek
ਜਾਰਜ ਫ੍ਰਾਸਟ ਕੇਨੰਨ	George F. Kennan
ਆਜ਼ਾਦ ਹਿੰਦ ਫ਼ੌਜ	Indian National Army
ਤਕਸ਼ਿਲਾ	Taxila
ਰੋਮਨ ਜੈਕਬਸਨ	Roman Ossipowitsch Jakobson
ਕਥਾਰਸਿਸ	Katharsis (Literatur)
ਮੰਨਾ ਡੇ	Manna Dey
ਧਰਤੀ ਦਾ ਇਤਿਹਾਸ	Erdgeschichte
ਕਾਰਨ ਵਿਗਿਆਨ	Ätiologie
ਚੁਲਾਈ	Amarant (Pflanzengattung)
ਲਤਾ ਮੰਗੇਸ਼ਕਰ	Lata Mangeshkar
ਸਰਵੇਪੱਲੀ ਰਾਧਾਕ੍ਰਿਸ਼ਣਨ	S. Radhakrishnan
ਕਲੀਸ਼ੇ	Klischee
ਸਆਦਤ ਹਸਨ ਮੰਟੋ	Saadat Hasan Manto
ਕਸੁੰਭ	Färberdistel
ਬਾਈਆਰੇਨਾ	BayArena
ਮੁਹੰਮਦ ਰਫ਼ੀ	Mohammed Rafi
ਤਾਰਾਮੀਰਾ	Garten-Senfrauke
ਟੀਕ	Teakbaum
ਸੈਮੂਅਲ ਹੈਨੇਮੈਨ	Samuel Hahnemann
ਕਾਮਰਸਬਂਕ-ਆਰੇਨਾ	Commerzbank-Arena
ਨਿਕੋਬਾਰ ਟਾਪੂ	Nikobaren
ਸ਼ਗਨ	Verlöbnis
ਸੂਰਜਮੁਖੀ ਦੇ ਫੁੱਲ (ਪੇਂਟਿੰਗ ਸੀਰੀਜ਼)	Sonnenblumen (van Gogh)
ਇੰਡੋਨੇਸ਼ੀਆ ਦੀ ਕਮਿਊਨਿਸਟ ਪਾਰਟੀ	Kommunistische Partei Indonesiens
ਫ਼ਰੀਦਾ ਜਲਾਲ	Farida Jalal
ਜ਼ਿਗਮੁੰਤ ਬਾਓਮਨ	Zygmunt Bauman
ਦੇਜਾ ਵੂ	Déjà-vu
ਕਿਰਨ ਖੇਰ	Kirron Kher
ਤੱਬੂ	Tabu (Schauspielerin)
ਗਵਾਲੀਅਰ	Gwalior
ਮਨੋਜ ਵਾਜਪਾਈ	Manoj Bajpai
ਵਲੋਰੇ ਜ਼ਿਲਾ	Kreis Vlora
ਬਾਥੂ	Weißer Gänsefuß
ਅਫ਼ਗ਼ਾਨਿਸਤਾਨ ਦੇ ਸੂਬੇ	Liste der Provinzen Afghanistans
ਟੋਰਟ	Deliktsrecht
ਸਪੋਟੇਸੀ	Sapotengewächse
ਵਿਦਿਆ ਬਾਲਨ	Vidya Balan
ਨਰਗਿਸ (ਅਦਾਕਾਰਾ)	Nargis
ਫ਼ਿਲਪੀਨ ਸਾਗਰ	Philippinensee
ਅਲਕਾਈਨ	Alkine
ਜਣਨ ਇੰਜੀਨੀਅਰੀ	Gentechnik
ਚੁਕਚੀ ਸਮੁੰਦਰ	Tschuktschensee
ਸੋਸ਼ਲਿਸਟ ਇੰਟਰਨੈਸ਼ਨਲ	Sozialistische Internationale
ਖੁਰਾਕ ਲੜੀ	Nahrungskette
ਅਜਮਾਨ	Adschman
ਪਾਨ	Betelpfeffer
ਸਾਜ਼ਿਸ਼ ਪ੍ਰਸਤਾਵ	Verschwörungstheorie
ਜੇਟ ਲੀ	Jet Li
ਅੰਨਪੂਰਨਾ	Annapurna Himal
ਕਾਲਾ ਮੋਤੀਆ	Glaukom
ਮੌਨਾ ਲੋਆ	Mauna Loa
ਅਰਥਚਾਰਾ	Wirtschaft
ਸਿੰਘ	Löwe (Tierkreiszeichen)
ਉਲੰਪਿਕ ਖੇਡਾਂ	Olympische Sommerspiele
ਕਾਮ ਨੋਊ	Camp Nou
ਜੂਲੀਆ ਕ੍ਰਿਸਤੇਵਾ	Julia Kristeva
ਸਟੇਡੀਓ ਓਲੰਪਿਕੋ	Olympiastadion Rom
ਟਵਾਈਲਾਈਟ (ਫ਼ਿਲਮ)	Twilight – Bis(s) zum Morgengrauen
ਫ਼ਤਿਹ ਕੁਸਤੁਨਤੁਨੀਆ	Eroberung von Konstantinopel (1453)
ਮੈਨ ਬੁੱਕਰ ਇਨਾਮ	Booker Prize
ਮੈਦਾਨ	Ebene (Geographie)
ਪਰਾਦੋ ਅਜਾਇਬ-ਘਰ	Museo del Prado
ਬਾਲ ਪੈੱਨ	Kugelschreiber
ਧਰਤ ਘੰਟਾ	Earth Hour
ਰਾਮ	Rama (Mythologie)
ਡੇਵਿਡ ਰਿਕਾਰਡੋ	David Ricardo
ਦਮਾਮ	Dammam
ਬੋਧ	Wahrnehmung
ਅਲ-ਫ਼ਾਰਾਬੀ	Al-Farabi
ਮੁਹੰਮਦ ਅਲੀ ਜਿੰਨਾਹ	Muhammad Ali Jinnah
ਕਲੌਂਜੀ	Echter Schwarzkümmel
ਰੋਜ਼ੇ ਗਾਰੋਦੀ	Roger Garaudy
ਨਵ-ਖੱਬੇਪੱਖੀ	Neue Linke
ਲੰਡਨ ਆਈ	London Eye
ਬੈਲਾਰੂਸੀ ਰੂਬਲ	Weißrussischer Rubel
ਸ਼ਹਿਰੀਕਰਨ	Urbanisierung
ਦਾਰਦਿਕ ਭਾਸ਼ਾਵਾਂ	Dardische Sprachen
ਅਮਲਤਾਸ	Röhren-Kassie
ਪਛਾਣ-ਸ਼ਬਦ	Passwort
ਪੋਹਲੀ	Färberdisteln
ਸਮਾਜਕ ਮਨੋਵਿਗਿਆਨ	Sozialpsychologie
ਜਿਬਗਨਿਉ ਹਰਬਰਟ	Zbigniew Herbert
ਕ੍ਰੈਡਿਟ ਕਾਰਡ	Kreditkarte
ਚਿਉਨ ਸ਼ੁਗੀਹਾਰਾ	Chiune Sugihara
ਡਕਵੀਡ ਤਕਨੀਕ	Wasserlinsengewächse
ਟੂੰਮਾਂ	Schmuck
ਜੰਗ ਤੇ ਅਮਨ	Krieg und Frieden
ਪੈਤਰਿਸ ਲਮੂੰਬਾ	Patrice Lumumba
ਕਰਕ	Krebs (Tierkreiszeichen)
ਪਾਮੀਰ ਪਹਾੜ	Pamir (Gebirge)
ਐਡਵਰਡ ਗਿਬਨ	Edward Gibbon
ਗਰੇਟ ਬ੍ਰਿਟੇਨ ਦੀ ਸੰਯੁਕਤ ਰਾਜਸ਼ਾਹੀ	Königreich Großbritannien
ਕੁੰਭ	Wassermann (Tierkreiszeichen)
ਡੇਕ	Zedrachbaum
ਨਿਕੀ ਮਿਨਾਜ	Nicki Minaj
ਅਲਾਹਾਬਾਦ	Allahabad
ਦੇਹਰਾ	Mausoleum
ਮਾਸਾਈ ਲੋਕ	Massai
ਪ੍ਰਸਰਣ (ਵਿਗਿਆਨ)	Diffusion
ਸੋਨੀਆ ਗਾਂਧੀ	Sonia Gandhi
ਬਲੋਚਿਸਤਾਨ (ਪਾਕਿਸਤਾਨ)	Belutschistan (Pakistan)
ਅਜਨਬੀ (ਨਾਵਲ)	Der Fremde
ਐਜ਼ਰਾ ਪਾਊਂਡ	Ezra Pound
ਪੂਰਬੀ ਸਾਈਬੇਰੀਆਈ ਸਮੁੰਦਰ	Ostsibirische See
ਡੀ.ਡੀ.ਟੀ.	Dichlordiphenyltrichlorethan
ਮਲੇਸ਼ੀਆਈ ਰਿਙਿਤ	Ringgit
ਜੂਜੁਤਸੂ	Jiu Jitsu
ਸਿਲੀਕਾਨ ਘਾਟੀ	Silicon Valley
ਦ ਡਾਰਕ ਨਾਈਟ	The Dark Knight
ਕਮਿਊਨਿਸਟ ਇੰਟਰਨੈਸ਼ਨਲ	Kommunistische Internationale
ਅਮੀਰਾਤ ਸਟੇਡੀਅਮ	Emirates Stadium
ਵ੍ਰਸ਼	Stier (Tierkreiszeichen)
ਸਾਂਤੀਆਗੋ ਬੈਰਨਾਬੇਊ ਸਟੇਡੀਅਮ	Estadio Santiago Bernabéu
ਅਲੈਗਜ਼ੈਂਡਰ ਪੋਪ	Alexander Pope
ਤੀਆਨਾਨਮੇਨ ਚੌਕ	Tian’anmen-Platz
ਅ ਬਿਊਟੀਫ਼ੁਲ ਮਾਈਂਡ	A Beautiful Mind – Genie und Wahnsinn
ਮਾਰਕ ਵਾਲਬਰਗ	Mark Wahlberg
ਮਕਰ	Steinbock (Tierkreiszeichen)
ਫ਼ੰਕ	Funk (Musik)
ਕਰਤਾ (ਵਿਆਕਰਨ)	Subjekt (Grammatik)
ਖੱਬੇ-ਪੱਖੀ ਰਾਜਨੀਤੀ	Politische Linke
ਦ ਵਾਲ ਸਟਰੀਟ ਜਰਨਲ	The Wall Street Journal
ਅਲੈਗਜ਼ੈਂਡਰ ਬਲੋਕ	Alexander Alexandrowitsch Blok
ਐਸ਼ਟਨ ਕਚਰ	Ashton Kutcher
ਪਾਓਲੋ ਫਰੇਰੇ	Paulo Freire
ਪ੍ਰਤੀਕਵਾਦ (ਕਲਾ)	Symbolismus (Bildende Kunst)
ਓਲੀਵਰ ਟਵਿਸਟ	Oliver Twist
ਕਾਰਲ ਸ਼ਪਿਟਸਵੇਕ	Carl Spitzweg
ਨਾਇਕੀ (ਮਿਥਹਾਸ)	Nike (Siegesgöttin)
ਬੈਕਟੀਰਿਓਫੇਜ਼	Bakteriophagen
ਗ੍ਰੀਨਹਾਊਸ	Gewächshaus
ਮੋਜ਼ੈਂਬੀਕ ਨਹਿਰ	Straße von Mosambik
ਯੂਕਾਤਾਨ	Mérida (Mexiko)
ਯਾਕ ਪਰੇਵੈਰ	Jacques Prévert
ਅਪਰਾਧ ਅਤੇ ਦੰਡ	Schuld und Sühne
ਕਾਗਜ਼ੀ ਨਿੰਬੂ	Echte Limette
ਬਾਈਕੋਨੂਰ	Baikonur
ਧੌਲਾਗਿਰੀ	Dhaulagiri
ਤਿਕਰੀਤ	Tikrit
ਅਜ਼ਾਨ	Adhān
ਜੈਵਿਕ ਖੇਤੀ	Ökologische Landwirtschaft
ਮਾਈਕਰੋ ਕੰਟ੍ਰੋਲਰ	Mikrocontroller
ਬਰਤਾਨਵੀ ਅੰਟਾਰਕਟਿਕ ਰਾਜਖੇਤਰ	Britisches Antarktis-Territorium
ਦਾਰਾ ਸਿੰਘ	Dara Singh
ਸੇਵਿੰਗ ਪ੍ਰਾਈਵੇਟ ਰਾਇਨ	Der Soldat James Ryan
ਰੰਗਾਵਲ	Prisma (Optik)
ਦ ਵਾਸ਼ਿੰਗਟਨ ਪੋਸਟ	The Washington Post
ਵਿਸ਼ਵ ਪੁਸਤਕ ਦਿਵਸ	Welttag des Buches
ਕਾਮੀਲੋ ਬੈਨਸੋ, ਕਾਵੂਰ ਦਾ ਕਾਊਂਟ	Camillo Benso von Cavour
ਬੈਟਮੈਨ ਬਿਗਿਨਜ਼	Batman Begins
ਘੜਮੱਸ ਸਿਧਾਂਤ	Chaosforschung
ਡੋਪਿੰਗ (ਖੇਡਾਂ)	Doping
ਅਮੀਰ (ਪਦਵੀ)	Emir
ਰੈੱਡ ਸ਼ੋਰਗਮ (ਫਿਲਮ)	Rotes Kornfeld
ਡੇਲਵਾਇਨ ਜ਼ਿਲਾ	Kreis Delvina
ਸ਼ਤ ਅਲ-ਅਰਬ	Schatt al-Arab
ਜ਼ਾਗਰਸ ਪਹਾੜ	Zāgros-Gebirge
ਬਾਰਬੀ	Barbie
ਨੂਰਿਸਤਾਨ ਸੂਬਾ	Nuristan
ਫ਼ਰਾਹ ਖ਼ਾਨ	Farah Khan
ਵਿਜੈਨਗਰ ਸਾਮਰਾਜ	Vijayanagar
ਤੀਰੂਵੰਥਪੁਰਮ	Thiruvananthapuram
ਵਿਲੀਅਮ ਮੇਕਪੀਸ ਥੈਕਰੇ	William Makepeace Thackeray
ਆਰਥੋਪਟੇਰਾ	Heuschrecken
ਬੁਰਕਾ	Burka
ਗਿੱਟਾ	Sprunggelenk
ਸਵੇਜ਼ ਦੀ ਖਾੜੀ	Golf von Sues
ਡੱਡੀ	Kaulquappe
ਹਰਜੀਸਾ	Hargeysa
ਗੁੱਡੀ	Puppe
ਰੌਬਰਟ ਫ਼ਰੌਸਟ	Robert Frost
ਕੈਲੀਫ਼ੋਰਨੀਆ ਯੂਨੀਵਰਸਿਟੀ, ਬਰਕਲੇ	University of California, Berkeley
ਐਨਾਫ਼ਾਈਲੈਕਸਿਸ	Anaphylaxie
ਇਸਲਾਮ ਦੇ ਪੈਗੰਬਰ	Propheten des Islam
ਇਸਕੀ ਸ਼ਹਿਰ	Eskişehir
ਪੰਜਾਬ ਖੇਤਰ	Punjab
ਵਿਤਕਰਾ	Diskriminierung
ਮੂਰ	Mauren
ਹਾਈਡਰੋਜਨ ਜੋੜ	Wasserstoffbrückenbindung
ਰਲਾਵਟ	Gemisch
ਮਾਇਲੇੱਟਸ	Milet
ਸੇਂਟ ਲਾਰੰਸ ਦੀ ਖਾੜੀ	Sankt-Lorenz-Golf
ਮਾਂ (ਨਾਵਲ)	Die Mutter (Gorki)
ਯਾਕ ਲਾਕਾਂ	Jacques Lacan
ਦੱਖਣੀ ਪਠਾਰ	Dekkan
ਦਾਰਜੀਲਿੰਗ	Darjeeling (Stadt)
ਗਣਿਤਕ ਲੜੀ	Arithmetische Folge
ਰਾਸ ਅਲ-ਖ਼ੈਮਾ	Ra’s al-Chaima
ਤੂੰਬੀ	Tumbi
ਸ੍ਰੀਨਗਰ	Srinagar
ਮਹਾਂਸੰਘ	Staatenbund
ਟਰਾਈਨਾਈਟਰੋਟੌਲਵੀਨ	Trinitrotoluol
ਬੋਰਿਸ ਗੋਦੂਨੋਵ	Boris Godunow
ਅਬਸਿਨਤੀਨ	Absinth
ਭਾਗੀਰਥੀ ਦਰਿਆ	Bhagirathi
ਟਾਰਜ਼ਨ	Tarzan
ਚੀਨਾਨ	Jinan
ਸ਼ੇਖ ਸਾਦੀ	Saadi
ਜਲਗਾਹਾਂ	Feuchtgebiet
ਕਿੰਗਦਾਓ	Qingdao
ਸਰੈਬਰੇਨੀਤਸਾ ਕਤਲਾਮ	Massaker von Srebrenica
ਅਹਵਾਜ਼	Ahvaz
ਲੈਅ	Rhythmus (Musik)
ਕਿਰਿਆਸ਼ੀਲ ਸਮੂਹ	Funktionelle Gruppe
ਬਾਲਕਨ ਪਹਾੜ	Balkangebirge
ਸ਼ਿਕਾਰਖ਼ੋਰੀ	Prädator
ਅਗਰਤਲਾ	Agartala
ਐਦਿਨ	Aydın
ਨਿੰਮ	Niembaum
ਪਾਰਵਤੀ	Parvati
ਹੈਨਰੀ ਜੇਮਜ਼	Henry James
ਅਮਾਸਿਆ	Amasya
ਪੈਰੋਡੀ	Parodie
ਯਜ਼ਦ ਸੂਬਾ	Yazd (Provinz)
ਪ੍ਰਾਈਡ ਐਂਡ ਪ੍ਰੈਜੁਡਿਸ	Stolz und Vorurteil
ਕੋਲਾਜ	Collage
ਸਿਰਜਣਸ਼ੀਲਤਾ	Kreativität
ਸਾਂਤਾ ਕਰੂਸ, ਬੋਲੀਵੀਆ	Santa Cruz de la Sierra
ਘੁਲਣਸ਼ੀਲਤਾ	Löslichkeit
ਕੀਟੋਨ	Ketone
ਕਰਾਮਾਤ	Wunder
ਹਿਸਾਬਦਾਨ	Mathematiker
ਆਇਰਿਸ਼ ਲੋਕ	Iren
ਦੇਨਿਜਲੀ	Denizli
ਆਬਲਿਸਕ	Obelisk
ਗਠੀਆ	Arthritis
ਨਿੱਜੀ ਤੰਤ੍ਰਿਕਾ ਪ੍ਰਣਾਲੀ	Vegetatives Nervensystem
ਬਾਇਓ ਗੈਸ	Biogas
ਪ੍ਰਤੱਖ ਲੋਕਰਾਜ	Direkte Demokratie
ਫੁਕੂਸ਼ੀਮਾ ਰੀਐਕਟਰ ਲੀਕ	Nuklearkatastrophe von Fukushima
ਵਰਜਣ	Tabu
ਨਾਗਾਰਜੁਨ (ਦਾਰਸ਼ਨਿਕ)	Nagarjuna
ਲੰਡਨ ਸਟਾਕ ਐਕਸਚੇਂਜ	London Stock Exchange
ਸੰਯੋਜਕਤਾ	Wertigkeit (Chemie)
ਸਟੈਮਫ਼ੋਰਡ ਬ੍ਰਿਜ (ਸਟੇਡੀਅਮ)	Stamford Bridge (Stadion)
ਸੂਰਜਮੁਖੀ	Sonnenblume
ਮਾਦਰੀਦ ਦਾ ਸ਼ਾਹੀ ਮਹਿਲ	Palacio Real (Madrid)
ਹਾਦਸਾ	Unfall
ਮਾਰਾਕਾਈਬੋ	Maracaibo
ਸਤਲੁਜ ਦਰਿਆ	Satluj
ਮੈਥੀਊ ਪੈਰੀ	Matthew Perry (Schauspieler)
ਅਹਿਮਦੀਆ	Ahmadiyya
ਭੁਬਨੇਸ਼ਵਰ	Bhubaneswar
ਆਗਰੇ ਦਾ ਕ਼ਿਲਾ	Rotes Fort (Agra)
ਹਾਈਡਰੋਜਨ ਪਰਆਕਸਾਈਡ	Wasserstoffperoxid
ਧਰਮ ਦੀ ਆਜ਼ਾਦੀ	Religionsfreiheit
ਨਾਨਛਾਂਙ	Nanchang
ਲੁਕਣ ਮੀਚੀ	Versteckspiel
ਅਲੈਗਜ਼ੈਂਡਰ ਓਸਤਰੋਵਸਕੀ	Alexander Nikolajewitsch Ostrowski
ਐਲ (ਸਿਰਿਲਿਕ)	Л
ਕੋਰਲ ਸਾਗਰ ਟਾਪੂ	Korallenmeerinseln
ਦ ਸ਼ੌਸ਼ੈਂਕ ਰਿਡੈਂਪਸ਼ਨ	Die Verurteilten
ਲੁਈਗੀ ਬਾਰਤੋਲੀਨੀ	Luigi Bartolini
ਜਿਰੌਂਦੈਂ ਦੇ ਬੋਰਦੋ ਫੁੱਟਬਾਲ ਕਲੱਬ	Girondins Bordeaux
ਲੁਧਿਆਣਾ ਜ਼ਿਲ੍ਹਾ	Ludhiana (Distrikt)
ਸਰਬੀਆਈ ਦਿਨਾਰ	Serbischer Dinar
ਬੁਲਗਾਰੀਆਈ ਲੇਵ	Lew (Währung)
ਸਾਹਿਤ ਅਕਾਦਮੀ ਇਨਾਮ	Sahitya Akademi Award
ਝਾੜ-ਫੂਕ	Exorzismus
ਐਲੇਸਟਰ ਕ੍ਰੌਲੀ	Aleister Crowley
ਥਾਰ ਮਾਰੂਥਲ	Thar
ਓ ਹੈਨਰੀ	O. Henry
ਸਾੜੀ	Sari (Kleidung)
ਬਾਈਸਾਈਕਲ ਥੀਵਜ਼	Fahrraddiebe
ਦਾ ਨੇਮ ਆਫ਼ ਦਾ ਰੋਜ਼	Der Name der Rose
ਮਨਸੂਰ	Al-Hallādsch
ਤੁਰਕੀ ਲੀਰਾ	Türkische Lira
ਕਟਿਹਾਰ	Katihar
ਸਾਹ-ਨਾਲ਼ੀ ਦੀ ਸੋਜ	Bronchitis
ਗਲਾਸਨੋਸਤ	Glasnost
ਬ੍ਰਾਜ਼ੀਲੀ ਰਿਆਲ	Brasilianischer Real
ਖ਼ੁਦਮੁਖ਼ਤਿਆਰਸ਼ਾਹੀ	Autokratie
ਤਾਮਿਲ ਲੋਕ	Tamilen
ਮਾਰਵਲ ਕੌਮਿਕਸ	Marvel Comics
ਖਾਣਜੋਗ ਸਮਾਨ ਦੀ ਹਿਫਾਜ਼ਤ	Lebensmittelkonservierung
ਰੇਖਕੀ ਲੜੀ	Geometrische Folge
ਗਜ਼ਨੀ	Ghazni
ਕਜ਼ਾਖ਼ਸਤਾਨੀ ਤੇਂਗੇ	Tenge
ਕਾਪੀਸਾ	Kapisa
ਰੇਡੀਅਸ	Radius
ਹੇਲਮੰਦ ਸੂਬਾ	Helmand (Provinz)
ਅਲਫ਼ਰੈਡ ਟੈਨੀਸਨ	Alfred Tennyson, 1. Baron Tennyson
ਚੇ (ਸਿਰਿਲਿਕ)	Ч
ਸ਼ਾ (ਸਿਰਿਲਿਕ)	Ш
ਫ਼ੈਸਲਾਬਾਦ	Faisalabad
ਯਾਂ ਤਿਰੋਲ	Jean Tirole
ਏਲਾਜਿਗ	Elazığ
ਐਂਨ (ਸਿਰਿਲਿਕ)	Н
ਛਾਂਙਸ਼ਾ	Changsha
ਪ੍ਰੇਮਚੰਦ	Premchand
ਗ੍ਰੇਟ ਬ੍ਰਿਟੇਨ ਅਤੇ ਆਇਰਲੈਂਡ ਦੀ ਸੰਯੁਕਤ ਬਾਦਸ਼ਾਹੀ	Vereinigtes Königreich Großbritannien und Irland
ਐਫ (ਸਿਰਿਲਿਕ)	Ф
ਅਲਮਾ ਮਾਤਰ	Alma Mater
ਰਾਂਚੀ	Ranchi
ਤੌਹੀਦ	Tauhīd
ਲੰਡਨ ਸਕੂਲ ਆਫ਼ ਇਕਨਾਮਿਕਸ	London School of Economics and Political Science
ਮੋਬੀ ਡਿੱਕ	Moby-Dick
ਮਨੀਰਤਨਮ	Mani Ratnam
ਆਸਟਰੇਲੀਆ ਦਾ ਇਤਿਹਾਸ	Geschichte Australiens
ਦੁੱਧ ਚੁੰਘਾਉਣਾ	Stillen
ਉਮ ਅਲ-ਕਿਵੇਨ	Umm al-Qaiwain
ਗੁਰਨੀਕਾ	Guernica (Bild)
ਵਿਲਾ ਪਾਰਕ	Villa Park
ਫਾਟਕ:ਇਤਿਹਾਸ	Portal:Geschichte
ਵਿਟਾਮਿਨ ਡੀ	Vitamin D (Begriffsklärung)
ਲਿਓਨ ਵੱਡਾ ਗਿਰਜਾਘਰ	Kathedrale von León
ਪੂਰਬੀ ਅਜ਼ਰਬਾਈਜਾਨ ਸੂਬਾ	Ost-Aserbaidschan
ਥੀਸੈਨ-ਬੋਰਨੇਮੀਸਾ ਅਜਾਇਬਘਰ	Museo Thyssen-Bornemisza
2010 ਫੀਫਾ ਵਿਸ਼ਵ ਕੱਪ	Fußball-Weltmeisterschaft 2010
ਦ ਓਲਡ ਮੈਨ ਐਂਡ ਦ ਸੀ (1999 ਫਿਲਮ)	The Old Man and the Sea (Kurzfilm)
ਵਿਕਾਸਸ਼ੀਲ ਦੇਸ਼	Entwicklungsland
ਮਹਾਂਨਗਰ (ਫ਼ਿਲਮ)	Mahanagar (Die große Stadt)
ਭਾਈਚਾਰਾ	Gemeinschaft
ਰੋਗ-ਪਛਾਣ	Diagnose
ਲੋਰੈਂਸੋ ਦੇ ਮੇਦੀਚੀ	Lorenzo I. de’ Medici
ਤੀਹਰਾ ਸਮਝੌਤਾ	Triple Entente
ਮਕਦੂਨੀਆਈ ਦਿਨਾਰ	Mazedonischer Denar
ਥਾਈ ਬਾਤ	Baht
ਯੋਗਤਾਰਾਜ	Meritokratie
ਵਿਨ ਡੀਜ਼ਲ	Vin Diesel
ਓ (ਸਿਰਿਲਿਕ)	О
ਸਪੇਨੀ ਫਲੂ	Spanische Grippe
ਰਾਸ਼ਟਰਮੰਡਲ ਖੇਡਾਂ	Commonwealth Games
ਮੁਹੰਮਦ ਫ਼ਜ਼ੂਲੀ	Fuzūlī
ਨੰਗਰਹਾਰ ਸੂਬਾ	Nangarhar
ਬਾਖ਼ਾ ਕੈਲੀਫ਼ੋਰਨੀਆ ਪਰਾਇਦੀਪ	Niederkalifornien
ਜੂਰਾ ਪਹਾੜ	Jura (Gebirge)
ਮੁੱਲਾਂ ਨਸਰੁੱਦੀਨ	Nasreddin
ਮਿੱਤਾਨੀ ਸਾਮਰਾਜ	Mittani
ਡਬਲਿਊ ਐਚ ਆਡੇਨ	W. H. Auden
ਆਸਟਰੇਲੀਆ ਦੇ ਰਾਜ ਅਤੇ ਰਾਜਖੇਤਰ	Staaten und Territorien Australiens
ਅਵਰ ਲੇਡੀ ਆਫ਼ ਪਰਪੈਚੂਅਲ ਹੈਲਪ	Gnadenbild Unserer Lieben Frau von der immerwährenden Hilfe
ਅਦਵੈਤਵਾਦ	Monismus
ਕੌਮਾਂਤਰੀ ਵਪਾਰ	Außenhandel
ਸੀਰੀਆਈ ਖ਼ਾਨਾਜੰਗੀ	Bürgerkrieg in Syrien
ਰੁਪਿਆ	Rupie
ਸੌ ਸਾਲ ਦਾ ਇਕਲਾਪਾ	Hundert Jahre Einsamkeit
ਖਜੁਰਾਹੋ	Khajuraho
